item_id,order_id,product_id,quantity,total_item_price
ITEM007189,ORD007189,PROD0161,4,174295.96
ITEM007190,ORD007190,PROD0161,1,43573.99
ITEM007191,ORD007191,PROD0484,4,6828.84
ITEM007192,ORD007192,PROD0438,4,5201.8
ITEM007193,ORD007193,PROD0305,4,9081.8
ITEM007194,ORD007194,PROD0388,3,15230.58
ITEM007195,ORD007195,PROD0270,4,124094.84
ITEM007196,ORD007196,PROD0430,1,1933.32
ITEM007197,ORD007197,PROD0146,1,1755.09
ITEM007198,ORD007198,PROD0034,4,6427.56
ITEM007199,ORD007199,PROD0345,2,4758.86
ITEM007200,ORD007200,PROD0141,3,9638.099999999999
ITEM007201,ORD007201,PROD0458,2,1946.68
ITEM007202,ORD007202,PROD0082,4,9003.72
ITEM007203,ORD007203,PROD0032,3,9540.51
ITEM007204,ORD007204,PROD0073,4,1503.56
ITEM007205,ORD007205,PROD0453,3,18120.27
ITEM007206,ORD007206,PROD0145,2,49276.28
ITEM007207,ORD007207,PROD0271,1,2000.57
ITEM007208,ORD007208,PROD0153,2,873.58
ITEM007209,ORD007209,PROD0098,1,2060.86
ITEM007210,ORD007210,PROD0386,2,953.4
ITEM007211,ORD007211,PROD0486,1,74512.07
ITEM007212,ORD007212,PROD0178,1,1428.22
ITEM007213,ORD007213,PROD0026,1,1033.58
ITEM007214,ORD007214,PROD0250,4,80358.8
ITEM007215,ORD007215,PROD0144,1,58106.16
ITEM007216,ORD007216,PROD0189,2,4531.14
ITEM007217,ORD007217,PROD0008,2,724.18
ITEM007218,ORD007218,PROD0390,1,359.34
ITEM007219,ORD007219,PROD0489,3,144197.37
ITEM007220,ORD007220,PROD0382,2,21250.26
ITEM007221,ORD007221,PROD0308,1,2127.94
ITEM007222,ORD007222,PROD0109,1,1882.13
ITEM007223,ORD007223,PROD0378,4,11005.84
ITEM007224,ORD007224,PROD0444,3,160296.24
ITEM007225,ORD007225,PROD0127,1,37247.85
ITEM007226,ORD007226,PROD0483,4,6043.24
ITEM007227,ORD007227,PROD0095,4,17472.52
ITEM007228,ORD007228,PROD0264,3,7777.200000000001
ITEM007229,ORD007229,PROD0028,2,15345.32
ITEM007230,ORD007230,PROD0438,1,1300.45
ITEM007231,ORD007231,PROD0300,4,13674.64
ITEM007232,ORD007232,PROD0328,1,2768.08
ITEM007233,ORD007233,PROD0482,3,180198.99
ITEM007234,ORD007234,PROD0452,2,87173.92
ITEM007235,ORD007235,PROD0290,2,138233.18
ITEM007236,ORD007236,PROD0312,1,3821.28
ITEM007237,ORD007237,PROD0406,4,6621.56
ITEM007238,ORD007238,PROD0239,4,4478.52
ITEM007239,ORD007239,PROD0013,2,13260.66
ITEM007240,ORD007240,PROD0072,2,1499.28
ITEM007241,ORD007241,PROD0136,2,13638.08
ITEM007242,ORD007242,PROD0139,3,162201.54
ITEM007243,ORD007243,PROD0003,4,20936.4
ITEM007244,ORD007244,PROD0155,3,12573.12
ITEM007245,ORD007245,PROD0476,3,144247.89
ITEM007246,ORD007246,PROD0404,4,2248.12
ITEM007247,ORD007247,PROD0104,1,380.72
ITEM007248,ORD007248,PROD0045,1,2447.8
ITEM007249,ORD007249,PROD0013,4,26521.32
ITEM007250,ORD007250,PROD0465,1,21056.94
ITEM007251,ORD007251,PROD0318,4,3444.48
ITEM007252,ORD007252,PROD0007,1,2288.0
ITEM007253,ORD007253,PROD0240,4,276891.2
ITEM007254,ORD007254,PROD0248,4,280467.64
ITEM007255,ORD007255,PROD0050,2,4813.64
ITEM007256,ORD007256,PROD0343,4,277110.4
ITEM007257,ORD007257,PROD0286,4,6254.96
ITEM007258,ORD007258,PROD0090,2,4261.68
ITEM007259,ORD007259,PROD0121,1,2541.27
ITEM007260,ORD007260,PROD0347,3,216607.35
ITEM007261,ORD007261,PROD0169,1,40179.79
ITEM007262,ORD007262,PROD0360,1,167.49
ITEM007263,ORD007263,PROD0354,1,2475.55
ITEM007264,ORD007264,PROD0124,1,5480.04
ITEM007265,ORD007265,PROD0481,4,12815.96
ITEM007266,ORD007266,PROD0476,2,96165.26
ITEM007267,ORD007267,PROD0067,1,1626.64
ITEM007268,ORD007268,PROD0388,3,15230.58
ITEM007269,ORD007269,PROD0446,4,10111.8
ITEM007270,ORD007270,PROD0251,1,1656.27
ITEM007271,ORD007271,PROD0244,1,3941.78
ITEM007272,ORD007272,PROD0323,1,1187.97
ITEM007273,ORD007273,PROD0330,4,1326.32
ITEM007274,ORD007274,PROD0113,1,1112.14
ITEM007275,ORD007275,PROD0251,3,4968.809999999999
ITEM007276,ORD007276,PROD0224,4,23862.52
ITEM007277,ORD007277,PROD0182,3,4310.13
ITEM007278,ORD007278,PROD0176,4,38438.84
ITEM007279,ORD007279,PROD0132,4,155147.88
ITEM007280,ORD007280,PROD0226,3,224740.08
ITEM007281,ORD007281,PROD0204,3,214452.33
ITEM007282,ORD007282,PROD0034,4,6427.56
ITEM007283,ORD007283,PROD0225,3,91664.73
ITEM007284,ORD007284,PROD0066,4,14489.12
ITEM007285,ORD007285,PROD0228,1,2238.61
ITEM007286,ORD007286,PROD0183,2,73732.94
ITEM007287,ORD007287,PROD0244,2,7883.56
ITEM007288,ORD007288,PROD0485,4,3722.4
ITEM007289,ORD007289,PROD0116,4,2665.2
ITEM007290,ORD007290,PROD0173,3,2336.19
ITEM007291,ORD007291,PROD0165,3,132912.36
ITEM007292,ORD007292,PROD0159,4,82368.4
ITEM007293,ORD007293,PROD0286,1,1563.74
ITEM007294,ORD007294,PROD0475,1,1701.54
ITEM007295,ORD007295,PROD0055,2,4079.84
ITEM007296,ORD007296,PROD0148,4,28436.44
ITEM007297,ORD007297,PROD0240,3,207668.4
ITEM007298,ORD007298,PROD0481,4,12815.96
ITEM007299,ORD007299,PROD0050,3,7220.460000000001
ITEM007300,ORD007300,PROD0093,2,1904.28
ITEM007301,ORD007301,PROD0466,2,17235.76
ITEM007302,ORD007302,PROD0200,1,14767.34
ITEM007303,ORD007303,PROD0209,1,19112.29
ITEM007304,ORD007304,PROD0220,3,6179.13
ITEM007305,ORD007305,PROD0055,3,6119.76
ITEM007306,ORD007306,PROD0174,2,72583.26
ITEM007307,ORD007307,PROD0457,2,2060.86
ITEM007308,ORD007308,PROD0350,3,19822.77
ITEM007309,ORD007309,PROD0127,2,74495.7
ITEM007310,ORD007310,PROD0298,1,7105.98
ITEM007311,ORD007311,PROD0112,3,4350.450000000001
ITEM007312,ORD007312,PROD0409,2,111473.26
ITEM007313,ORD007313,PROD0396,1,696.16
ITEM007314,ORD007314,PROD0296,4,6105.44
ITEM007315,ORD007315,PROD0382,1,10625.13
ITEM007316,ORD007316,PROD0446,1,2527.95
ITEM007317,ORD007317,PROD0066,1,3622.28
ITEM007318,ORD007318,PROD0311,2,60053.02
ITEM007319,ORD007319,PROD0137,4,2905.96
ITEM007320,ORD007320,PROD0092,4,23391.76
ITEM007321,ORD007321,PROD0237,3,3176.58
ITEM007322,ORD007322,PROD0363,3,4511.73
ITEM007323,ORD007323,PROD0027,3,7759.83
ITEM007324,ORD007324,PROD0427,4,6034.32
ITEM007325,ORD007325,PROD0072,3,2248.92
ITEM007326,ORD007326,PROD0493,2,1517.74
ITEM007327,ORD007327,PROD0036,4,14628.44
ITEM007328,ORD007328,PROD0178,3,4284.66
ITEM007329,ORD007329,PROD0031,1,3800.39
ITEM007330,ORD007330,PROD0479,4,31590.4
ITEM007331,ORD007331,PROD0329,2,11408.02
ITEM007332,ORD007332,PROD0051,2,8464.78
ITEM007333,ORD007333,PROD0107,3,7220.67
ITEM007334,ORD007334,PROD0453,1,6040.09
ITEM007335,ORD007335,PROD0131,1,46309.7
ITEM007336,ORD007336,PROD0426,4,2384.24
ITEM007337,ORD007337,PROD0438,2,2600.9
ITEM007338,ORD007338,PROD0114,2,7205.18
ITEM007339,ORD007339,PROD0326,1,8733.07
ITEM007340,ORD007340,PROD0128,2,12413.48
ITEM007341,ORD007341,PROD0292,3,9860.7
ITEM007342,ORD007342,PROD0026,2,2067.16
ITEM007343,ORD007343,PROD0224,1,5965.63
ITEM007344,ORD007344,PROD0081,4,292141.92
ITEM007345,ORD007345,PROD0242,2,15689.86
ITEM007346,ORD007346,PROD0317,4,2077.76
ITEM007347,ORD007347,PROD0438,2,2600.9
ITEM007348,ORD007348,PROD0380,2,4083.82
ITEM007349,ORD007349,PROD0277,1,1614.95
ITEM007350,ORD007350,PROD0498,1,1962.51
ITEM007351,ORD007351,PROD0314,3,4547.37
ITEM007352,ORD007352,PROD0330,1,331.58
ITEM007353,ORD007353,PROD0454,4,9878.04
ITEM007354,ORD007354,PROD0170,1,1322.24
ITEM007355,ORD007355,PROD0259,1,13589.4
ITEM007356,ORD007356,PROD0093,2,1904.28
ITEM007357,ORD007357,PROD0457,3,3091.29
ITEM007358,ORD007358,PROD0148,1,7109.11
ITEM007359,ORD007359,PROD0416,3,5416.14
ITEM007360,ORD007360,PROD0229,3,5119.049999999999
ITEM007361,ORD007361,PROD0243,2,8088.28
ITEM007362,ORD007362,PROD0097,1,1101.97
ITEM007363,ORD007363,PROD0111,4,5566.12
ITEM007364,ORD007364,PROD0361,3,10052.88
ITEM007365,ORD007365,PROD0453,4,24160.36
ITEM007366,ORD007366,PROD0427,4,6034.32
ITEM007367,ORD007367,PROD0290,2,138233.18
ITEM007368,ORD007368,PROD0036,1,3657.11
ITEM007369,ORD007369,PROD0426,1,596.06
ITEM007370,ORD007370,PROD0068,2,490.56
ITEM007371,ORD007371,PROD0309,4,31013.6
ITEM007372,ORD007372,PROD0443,1,719.53
ITEM007373,ORD007373,PROD0310,4,7975.84
ITEM007374,ORD007374,PROD0443,1,719.53
ITEM007375,ORD007375,PROD0023,1,858.31
ITEM007376,ORD007376,PROD0114,1,3602.59
ITEM007377,ORD007377,PROD0231,4,4972.24
ITEM007378,ORD007378,PROD0471,4,1138.08
ITEM007379,ORD007379,PROD0058,4,1657.4
ITEM007380,ORD007380,PROD0353,2,129376.98
ITEM007381,ORD007381,PROD0308,3,6383.82
ITEM007382,ORD007382,PROD0057,2,1975.64
ITEM007383,ORD007383,PROD0076,1,1568.26
ITEM007384,ORD007384,PROD0227,3,4008.99
ITEM007385,ORD007385,PROD0178,2,2856.44
ITEM007386,ORD007386,PROD0307,4,9892.44
ITEM007387,ORD007387,PROD0125,4,13140.88
ITEM007388,ORD007388,PROD0291,2,5217.0
ITEM007389,ORD007389,PROD0357,4,13304.88
ITEM007390,ORD007390,PROD0404,1,562.03
ITEM007391,ORD007391,PROD0186,1,2005.46
ITEM007392,ORD007392,PROD0162,1,73746.87
ITEM007393,ORD007393,PROD0237,4,4235.44
ITEM007394,ORD007394,PROD0342,1,916.29
ITEM007395,ORD007395,PROD0472,4,896.24
ITEM007396,ORD007396,PROD0045,4,9791.2
ITEM007397,ORD007397,PROD0486,4,298048.28
ITEM007398,ORD007398,PROD0148,3,21327.33
ITEM007399,ORD007399,PROD0411,4,7102.76
ITEM007400,ORD007400,PROD0093,3,2856.42
ITEM007401,ORD007401,PROD0044,1,1727.47
ITEM007402,ORD007402,PROD0405,3,8441.460000000001
ITEM007403,ORD007403,PROD0379,4,1241.44
ITEM007404,ORD007404,PROD0046,2,8088.3
ITEM007405,ORD007405,PROD0216,3,5414.88
ITEM007406,ORD007406,PROD0482,3,180198.99
ITEM007407,ORD007407,PROD0345,4,9517.72
ITEM007408,ORD007408,PROD0096,3,7433.67
ITEM007409,ORD007409,PROD0091,2,131883.04
ITEM007410,ORD007410,PROD0018,4,3365.64
ITEM007411,ORD007411,PROD0427,3,4525.74
ITEM007412,ORD007412,PROD0475,2,3403.08
ITEM007413,ORD007413,PROD0362,3,11004.36
ITEM007414,ORD007414,PROD0201,2,59155.62
ITEM007415,ORD007415,PROD0439,3,223340.19
ITEM007416,ORD007416,PROD0335,4,8834.2
ITEM007417,ORD007417,PROD0370,4,86490.24
ITEM007418,ORD007418,PROD0345,4,9517.72
ITEM007419,ORD007419,PROD0167,4,1467.12
ITEM007420,ORD007420,PROD0307,4,9892.44
ITEM007421,ORD007421,PROD0046,2,8088.3
ITEM007422,ORD007422,PROD0024,3,21107.52
ITEM007423,ORD007423,PROD0002,1,1643.09
ITEM007424,ORD007424,PROD0368,4,9161.84
ITEM007425,ORD007425,PROD0142,4,14786.68
ITEM007426,ORD007426,PROD0428,1,1582.08
ITEM007427,ORD007427,PROD0129,2,14029.66
ITEM007428,ORD007428,PROD0098,2,4121.72
ITEM007429,ORD007429,PROD0202,2,82641.56
ITEM007430,ORD007430,PROD0129,4,28059.32
ITEM007431,ORD007431,PROD0449,1,65886.45
ITEM007432,ORD007432,PROD0111,1,1391.53
ITEM007433,ORD007433,PROD0201,3,88733.43000000001
ITEM007434,ORD007434,PROD0137,1,726.49
ITEM007435,ORD007435,PROD0149,3,784.92
ITEM007436,ORD007436,PROD0129,1,7014.83
ITEM007437,ORD007437,PROD0108,4,674.0
ITEM007438,ORD007438,PROD0422,1,589.21
ITEM007439,ORD007439,PROD0083,3,100936.89
ITEM007440,ORD007440,PROD0384,1,33888.36
ITEM007441,ORD007441,PROD0399,4,6784.84
ITEM007442,ORD007442,PROD0289,2,7083.18
ITEM007443,ORD007443,PROD0414,2,98262.82
ITEM007444,ORD007444,PROD0407,2,5814.26
ITEM007445,ORD007445,PROD0215,1,49388.99
ITEM007446,ORD007446,PROD0302,3,71768.45999999999
ITEM007447,ORD007447,PROD0048,4,1698.32
ITEM007448,ORD007448,PROD0130,4,240902.16
ITEM007449,ORD007449,PROD0076,2,3136.52
ITEM007450,ORD007450,PROD0081,3,219106.44
ITEM007451,ORD007451,PROD0354,4,9902.2
ITEM007452,ORD007452,PROD0390,1,359.34
ITEM007453,ORD007453,PROD0473,1,1564.49
ITEM007454,ORD007454,PROD0363,3,4511.73
ITEM007455,ORD007455,PROD0004,3,206799.33
ITEM007456,ORD007456,PROD0324,2,14463.02
ITEM007457,ORD007457,PROD0029,2,704.46
ITEM007458,ORD007458,PROD0238,3,86190.99
ITEM007459,ORD007459,PROD0323,1,1187.97
ITEM007460,ORD007460,PROD0077,4,16794.8
ITEM007461,ORD007461,PROD0085,2,7072.62
ITEM007462,ORD007462,PROD0471,1,284.52
ITEM007463,ORD007463,PROD0456,4,6752.48
ITEM007464,ORD007464,PROD0491,2,1078.54
ITEM007465,ORD007465,PROD0227,1,1336.33
ITEM007466,ORD007466,PROD0204,3,214452.33
ITEM007467,ORD007467,PROD0368,4,9161.84
ITEM007468,ORD007468,PROD0257,4,1369.0
ITEM007469,ORD007469,PROD0123,1,3997.27
ITEM007470,ORD007470,PROD0164,2,6057.6
ITEM007471,ORD007471,PROD0081,1,73035.48
ITEM007472,ORD007472,PROD0237,1,1058.86
ITEM007473,ORD007473,PROD0261,3,182677.02
ITEM007474,ORD007474,PROD0025,1,3715.52
ITEM007475,ORD007475,PROD0434,2,942.28
ITEM007476,ORD007476,PROD0322,3,2685.0
ITEM007477,ORD007477,PROD0260,2,10154.6
ITEM007478,ORD007478,PROD0463,3,903.06
ITEM007479,ORD007479,PROD0452,2,87173.92
ITEM007480,ORD007480,PROD0472,4,896.24
ITEM007481,ORD007481,PROD0229,2,3412.7
ITEM007482,ORD007482,PROD0472,3,672.1800000000001
ITEM007483,ORD007483,PROD0280,4,7691.12
ITEM007484,ORD007484,PROD0164,1,3028.8
ITEM007485,ORD007485,PROD0343,4,277110.4
ITEM007486,ORD007486,PROD0247,4,3098.04
ITEM007487,ORD007487,PROD0055,2,4079.84
ITEM007488,ORD007488,PROD0029,3,1056.69
ITEM007489,ORD007489,PROD0309,4,31013.6
ITEM007490,ORD007490,PROD0469,2,3504.74
ITEM007491,ORD007491,PROD0112,3,4350.450000000001
ITEM007492,ORD007492,PROD0097,3,3305.91
ITEM007493,ORD007493,PROD0277,1,1614.95
ITEM007494,ORD007494,PROD0385,4,14411.76
ITEM007495,ORD007495,PROD0191,4,1432.2
ITEM007496,ORD007496,PROD0112,4,5800.6
ITEM007497,ORD007497,PROD0021,2,14026.7
ITEM007498,ORD007498,PROD0008,1,362.09
ITEM007499,ORD007499,PROD0023,4,3433.24
ITEM007500,ORD007500,PROD0302,3,71768.45999999999
ITEM007501,ORD007501,PROD0023,2,1716.62
ITEM007502,ORD007502,PROD0461,1,1930.7
ITEM007503,ORD007503,PROD0031,4,15201.56
ITEM007504,ORD007504,PROD0341,3,10408.05
ITEM007505,ORD007505,PROD0217,4,236167.2
ITEM007506,ORD007506,PROD0109,3,5646.39
ITEM007507,ORD007507,PROD0325,2,8927.76
ITEM007508,ORD007508,PROD0500,2,668.0
ITEM007509,ORD007509,PROD0072,2,1499.28
ITEM007510,ORD007510,PROD0176,4,38438.84
ITEM007511,ORD007511,PROD0264,2,5184.8
ITEM007512,ORD007512,PROD0375,3,6030.059999999999
ITEM007513,ORD007513,PROD0441,4,5390.32
ITEM007514,ORD007514,PROD0218,1,3945.64
ITEM007515,ORD007515,PROD0331,2,12616.8
ITEM007516,ORD007516,PROD0491,3,1617.81
ITEM007517,ORD007517,PROD0244,1,3941.78
ITEM007518,ORD007518,PROD0478,4,8063.24
ITEM007519,ORD007519,PROD0229,2,3412.7
ITEM007520,ORD007520,PROD0453,1,6040.09
ITEM007521,ORD007521,PROD0170,3,3966.72
ITEM007522,ORD007522,PROD0146,3,5265.27
ITEM007523,ORD007523,PROD0207,3,95527.44
ITEM007524,ORD007524,PROD0190,2,15346.04
ITEM007525,ORD007525,PROD0283,4,16951.64
ITEM007526,ORD007526,PROD0212,2,607.66
ITEM007527,ORD007527,PROD0062,4,59087.24
ITEM007528,ORD007528,PROD0246,4,2421.44
ITEM007529,ORD007529,PROD0085,2,7072.62
ITEM007530,ORD007530,PROD0284,2,4352.6
ITEM007531,ORD007531,PROD0337,1,6207.02
ITEM007532,ORD007532,PROD0159,2,41184.2
ITEM007533,ORD007533,PROD0494,3,2685.87
ITEM007534,ORD007534,PROD0237,1,1058.86
ITEM007535,ORD007535,PROD0335,2,4417.1
ITEM007536,ORD007536,PROD0015,4,1653.36
ITEM007537,ORD007537,PROD0124,4,21920.16
ITEM007538,ORD007538,PROD0149,4,1046.56
ITEM007539,ORD007539,PROD0141,2,6425.4
ITEM007540,ORD007540,PROD0412,3,717.24
ITEM007541,ORD007541,PROD0216,1,1804.96
ITEM007542,ORD007542,PROD0327,3,124898.76
ITEM007543,ORD007543,PROD0111,1,1391.53
ITEM007544,ORD007544,PROD0113,4,4448.56
ITEM007545,ORD007545,PROD0095,3,13104.39
ITEM007546,ORD007546,PROD0365,3,6390.599999999999
ITEM007547,ORD007547,PROD0147,4,22996.08
ITEM007548,ORD007548,PROD0420,4,1089.8
ITEM007549,ORD007549,PROD0194,3,123974.46
ITEM007550,ORD007550,PROD0182,2,2873.42
ITEM007551,ORD007551,PROD0333,2,78359.1
ITEM007552,ORD007552,PROD0404,3,1686.09
ITEM007553,ORD007553,PROD0498,4,7850.04
ITEM007554,ORD007554,PROD0390,4,1437.36
ITEM007555,ORD007555,PROD0344,3,7891.23
ITEM007556,ORD007556,PROD0212,1,303.83
ITEM007557,ORD007557,PROD0439,4,297786.92
ITEM007558,ORD007558,PROD0443,2,1439.06
ITEM007559,ORD007559,PROD0271,1,2000.57
ITEM007560,ORD007560,PROD0146,4,7020.36
ITEM007561,ORD007561,PROD0481,3,9611.97
ITEM007562,ORD007562,PROD0422,1,589.21
ITEM007563,ORD007563,PROD0395,4,15028.04
ITEM007564,ORD007564,PROD0034,1,1606.89
ITEM007565,ORD007565,PROD0172,2,978.42
ITEM007566,ORD007566,PROD0152,3,3301.77
ITEM007567,ORD007567,PROD0384,2,67776.72
ITEM007568,ORD007568,PROD0211,3,877.47
ITEM007569,ORD007569,PROD0377,3,716.3100000000001
ITEM007570,ORD007570,PROD0103,3,9443.91
ITEM007571,ORD007571,PROD0171,4,9351.72
ITEM007572,ORD007572,PROD0062,1,14771.81
ITEM007573,ORD007573,PROD0239,3,3358.89
ITEM007574,ORD007574,PROD0161,1,43573.99
ITEM007575,ORD007575,PROD0254,1,1365.55
ITEM007576,ORD007576,PROD0105,3,5842.440000000001
ITEM007577,ORD007577,PROD0161,4,174295.96
ITEM007578,ORD007578,PROD0499,3,7577.969999999999
ITEM007579,ORD007579,PROD0388,3,15230.58
ITEM007580,ORD007580,PROD0035,1,3911.67
ITEM007581,ORD007581,PROD0419,4,1289.44
ITEM007582,ORD007582,PROD0264,4,10369.6
ITEM007583,ORD007583,PROD0188,4,21532.48
ITEM007584,ORD007584,PROD0056,3,2187.87
ITEM007585,ORD007585,PROD0404,4,2248.12
ITEM007586,ORD007586,PROD0374,3,4457.25
ITEM007587,ORD007587,PROD0432,1,2015.51
ITEM007588,ORD007588,PROD0256,2,1786.34
ITEM007589,ORD007589,PROD0203,2,4386.66
ITEM007590,ORD007590,PROD0292,1,3286.9
ITEM007591,ORD007591,PROD0346,2,30685.78
ITEM007592,ORD007592,PROD0198,4,2452.8
ITEM007593,ORD007593,PROD0184,4,28888.96
ITEM007594,ORD007594,PROD0361,1,3350.96
ITEM007595,ORD007595,PROD0419,4,1289.44
ITEM007596,ORD007596,PROD0290,2,138233.18
ITEM007597,ORD007597,PROD0185,2,924.2
ITEM007598,ORD007598,PROD0468,3,18311.73
ITEM007599,ORD007599,PROD0297,3,5259.48
ITEM007600,ORD007600,PROD0210,2,6167.68
ITEM007601,ORD007601,PROD0168,2,1309.48
ITEM007602,ORD007602,PROD0405,3,8441.460000000001
ITEM007603,ORD007603,PROD0211,3,877.47
ITEM007604,ORD007604,PROD0007,2,4576.0
ITEM007605,ORD007605,PROD0022,3,8530.89
ITEM007606,ORD007606,PROD0403,1,2519.51
ITEM007607,ORD007607,PROD0476,4,192330.52
ITEM007608,ORD007608,PROD0328,1,2768.08
ITEM007609,ORD007609,PROD0472,2,448.12
ITEM007610,ORD007610,PROD0394,3,128432.94
ITEM007611,ORD007611,PROD0471,2,569.04
ITEM007612,ORD007612,PROD0476,3,144247.89
ITEM007613,ORD007613,PROD0118,1,6698.03
ITEM007614,ORD007614,PROD0362,4,14672.48
ITEM007615,ORD007615,PROD0113,4,4448.56
ITEM007616,ORD007616,PROD0230,3,11359.29
ITEM007617,ORD007617,PROD0381,3,20220.81
ITEM007618,ORD007618,PROD0162,4,294987.48
ITEM007619,ORD007619,PROD0079,1,2055.84
ITEM007620,ORD007620,PROD0094,3,1768.26
ITEM007621,ORD007621,PROD0292,1,3286.9
ITEM007622,ORD007622,PROD0432,1,2015.51
ITEM007623,ORD007623,PROD0203,1,2193.33
ITEM007624,ORD007624,PROD0378,1,2751.46
ITEM007625,ORD007625,PROD0140,1,1712.74
ITEM007626,ORD007626,PROD0265,3,32024.22
ITEM007627,ORD007627,PROD0132,4,155147.88
ITEM007628,ORD007628,PROD0327,2,83265.84
ITEM007629,ORD007629,PROD0072,1,749.64
ITEM007630,ORD007630,PROD0046,2,8088.3
ITEM007631,ORD007631,PROD0005,2,3446.7
ITEM007632,ORD007632,PROD0289,3,10624.77
ITEM007633,ORD007633,PROD0082,3,6752.789999999999
ITEM007634,ORD007634,PROD0095,3,13104.39
ITEM007635,ORD007635,PROD0498,1,1962.51
ITEM007636,ORD007636,PROD0455,1,314.13
ITEM007637,ORD007637,PROD0066,2,7244.56
ITEM007638,ORD007638,PROD0167,4,1467.12
ITEM007639,ORD007639,PROD0048,4,1698.32
ITEM007640,ORD007640,PROD0375,1,2010.02
ITEM007641,ORD007641,PROD0136,2,13638.08
ITEM007642,ORD007642,PROD0174,4,145166.52
ITEM007643,ORD007643,PROD0181,4,6512.0
ITEM007644,ORD007644,PROD0246,1,605.36
ITEM007645,ORD007645,PROD0470,3,22619.19
ITEM007646,ORD007646,PROD0301,4,46349.6
ITEM007647,ORD007647,PROD0325,3,13391.64
ITEM007648,ORD007648,PROD0189,2,4531.14
ITEM007649,ORD007649,PROD0430,1,1933.32
ITEM007650,ORD007650,PROD0369,1,1756.14
ITEM007651,ORD007651,PROD0102,4,13662.92
ITEM007652,ORD007652,PROD0233,3,127051.83
ITEM007653,ORD007653,PROD0329,3,17112.03
ITEM007654,ORD007654,PROD0067,4,6506.56
ITEM007655,ORD007655,PROD0118,3,20094.09
ITEM007656,ORD007656,PROD0249,1,1009.85
ITEM007657,ORD007657,PROD0204,1,71484.11
ITEM007658,ORD007658,PROD0212,2,607.66
ITEM007659,ORD007659,PROD0024,1,7035.84
ITEM007660,ORD007660,PROD0140,2,3425.48
ITEM007661,ORD007661,PROD0036,2,7314.22
ITEM007662,ORD007662,PROD0146,1,1755.09
ITEM007663,ORD007663,PROD0074,4,12736.48
ITEM007664,ORD007664,PROD0480,3,138381.81
ITEM007665,ORD007665,PROD0220,1,2059.71
ITEM007666,ORD007666,PROD0158,4,23467.08
ITEM007667,ORD007667,PROD0110,3,9952.53
ITEM007668,ORD007668,PROD0030,3,3933.75
ITEM007669,ORD007669,PROD0095,1,4368.13
ITEM007670,ORD007670,PROD0317,2,1038.88
ITEM007671,ORD007671,PROD0434,2,942.28
ITEM007672,ORD007672,PROD0242,4,31379.72
ITEM007673,ORD007673,PROD0024,4,28143.36
ITEM007674,ORD007674,PROD0280,3,5768.34
ITEM007675,ORD007675,PROD0040,3,2256.39
ITEM007676,ORD007676,PROD0113,2,2224.28
ITEM007677,ORD007677,PROD0405,4,11255.28
ITEM007678,ORD007678,PROD0250,3,60269.10000000001
ITEM007679,ORD007679,PROD0080,4,7505.04
ITEM007680,ORD007680,PROD0092,2,11695.88
ITEM007681,ORD007681,PROD0303,1,2745.36
ITEM007682,ORD007682,PROD0287,2,3554.34
ITEM007683,ORD007683,PROD0074,2,6368.24
ITEM007684,ORD007684,PROD0063,4,205011.12
ITEM007685,ORD007685,PROD0009,3,10439.52
ITEM007686,ORD007686,PROD0318,4,3444.48
ITEM007687,ORD007687,PROD0399,2,3392.42
ITEM007688,ORD007688,PROD0103,4,12591.88
ITEM007689,ORD007689,PROD0186,1,2005.46
ITEM007690,ORD007690,PROD0327,1,41632.92
ITEM007691,ORD007691,PROD0388,1,5076.86
ITEM007692,ORD007692,PROD0077,3,12596.1
ITEM007693,ORD007693,PROD0160,1,6101.17
ITEM007694,ORD007694,PROD0457,1,1030.43
ITEM007695,ORD007695,PROD0344,1,2630.41
ITEM007696,ORD007696,PROD0098,1,2060.86
ITEM007697,ORD007697,PROD0311,2,60053.02
ITEM007698,ORD007698,PROD0079,1,2055.84
ITEM007699,ORD007699,PROD0086,1,68921.7
ITEM007700,ORD007700,PROD0311,3,90079.53
ITEM007701,ORD007701,PROD0327,2,83265.84
ITEM007702,ORD007702,PROD0190,4,30692.08
ITEM007703,ORD007703,PROD0017,2,2080.56
ITEM007704,ORD007704,PROD0045,4,9791.2
ITEM007705,ORD007705,PROD0367,4,3857.76
ITEM007706,ORD007706,PROD0345,2,4758.86
ITEM007707,ORD007707,PROD0342,2,1832.58
ITEM007708,ORD007708,PROD0484,1,1707.21
ITEM007709,ORD007709,PROD0479,2,15795.2
ITEM007710,ORD007710,PROD0157,1,3594.18
ITEM007711,ORD007711,PROD0291,4,10434.0
ITEM007712,ORD007712,PROD0202,1,41320.78
ITEM007713,ORD007713,PROD0460,1,3074.69
ITEM007714,ORD007714,PROD0069,1,25381.29
ITEM007715,ORD007715,PROD0286,4,6254.96
ITEM007716,ORD007716,PROD0134,2,6238.54
ITEM007717,ORD007717,PROD0014,2,5888.96
ITEM007718,ORD007718,PROD0236,2,4868.58
ITEM007719,ORD007719,PROD0413,4,3214.4
ITEM007720,ORD007720,PROD0222,4,2958.36
ITEM007721,ORD007721,PROD0347,4,288809.8
ITEM007722,ORD007722,PROD0331,2,12616.8
ITEM007723,ORD007723,PROD0342,1,916.29
ITEM007724,ORD007724,PROD0303,3,8236.08
ITEM007725,ORD007725,PROD0415,3,20418.27
