payment_id,order_id,user_id,payment_method,amount,payment_status
PAY007687,ORD007687,USR02243,Net Banking,3392.42,Success
PAY007688,ORD007688,USR00907,UPI,12591.88,Success
PAY007689,ORD007689,USR00921,Credit Card,2005.46,Success
PAY007690,ORD007690,USR00689,Cash on Delivery,41632.92,Success
PAY007691,ORD007691,USR00177,Net Banking,5076.86,Success
PAY007692,ORD007692,USR02265,UPI,12596.1,Success
PAY007693,ORD007693,USR01035,Debit Card,6101.17,Failed
PAY007694,ORD007694,USR01470,Net Banking,1030.43,Failed
PAY007695,ORD007695,USR00630,Debit Card,2630.41,Success
PAY007696,ORD007696,USR00164,Credit Card,2060.86,Failed
PAY007697,ORD007697,USR02101,Credit Card,60053.02,Failed
PAY007698,ORD007698,USR02266,Net Banking,2055.84,Failed
PAY007699,ORD007699,USR00824,Cash on Delivery,68921.7,Success
PAY007700,ORD007700,USR02433,Credit Card,90079.53,Success
PAY007701,ORD007701,USR00056,Net Banking,83265.84,Success
PAY007702,ORD007702,USR00118,Cash on Delivery,30692.08,Success
PAY007703,ORD007703,USR00798,UPI,2080.56,Pending
PAY007704,ORD007704,USR00780,Credit Card,9791.2,Success
PAY007705,ORD007705,USR01439,Net Banking,3857.76,Success
PAY007706,ORD007706,USR01894,UPI,4758.86,Success
PAY007707,ORD007707,USR00708,Net Banking,1832.58,Success
PAY007708,ORD007708,USR01104,UPI,1707.21,Success
PAY007709,ORD007709,USR00022,Cash on Delivery,15795.2,Refunded
PAY007710,ORD007710,USR01501,Net Banking,3594.18,Success
PAY007711,ORD007711,USR00843,Debit Card,10434.0,Success
PAY007712,ORD007712,USR01761,Cash on Delivery,41320.78,Success
PAY007713,ORD007713,USR01117,Cash on Delivery,3074.69,Pending
PAY007714,ORD007714,USR00192,UPI,25381.29,Success
PAY007715,ORD007715,USR01019,Net Banking,6254.96,Success
PAY007716,ORD007716,USR01127,Debit Card,6238.54,Refunded
PAY007717,ORD007717,USR00396,Net Banking,5888.96,Success
PAY007718,ORD007718,USR01019,UPI,4868.58,Success
PAY007719,ORD007719,USR00567,Credit Card,3214.4,Success
PAY007720,ORD007720,USR00231,UPI,2958.36,Success
PAY007721,ORD007721,USR00874,Debit Card,288809.8,Success
PAY007722,ORD007722,USR00240,Net Banking,12616.8,Success
PAY007723,ORD007723,USR00090,Debit Card,916.29,Refunded
PAY007724,ORD007724,USR02280,Debit Card,8236.08,Success
PAY007725,ORD007725,USR00457,Debit Card,20418.27,Failed
PAY007726,ORD007726,USR02281,Net Banking,40179.79,Success
PAY007727,ORD007727,USR00354,Debit Card,10247.19,Success
PAY007728,ORD007728,USR01005,Net Banking,7753.4,Success
PAY007729,ORD007729,USR01357,Net Banking,7672.66,Success
PAY007730,ORD007730,USR00439,Credit Card,896.24,Refunded
PAY007731,ORD007731,USR01399,Net Banking,1922.78,Failed
PAY007732,ORD007732,USR00345,Credit Card,138445.6,Success
PAY007733,ORD007733,USR00657,Net Banking,271884.76,Success
PAY007734,ORD007734,USR02178,Credit Card,15795.2,Success
PAY007735,ORD007735,USR02189,Cash on Delivery,3764.26,Success
PAY007736,ORD007736,USR02463,UPI,3622.29,Success
PAY007737,ORD007737,USR01117,Credit Card,12414.04,Success
PAY007738,ORD007738,USR00626,Cash on Delivery,2528.24,Success
PAY007739,ORD007739,USR00284,Credit Card,7205.88,Success
PAY007740,ORD007740,USR01980,Credit Card,2679.51,Success
PAY007741,ORD007741,USR01679,Credit Card,63684.96,Refunded
PAY007742,ORD007742,USR00223,Credit Card,201312.18,Success
PAY007743,ORD007743,USR00744,UPI,57191.88,Success
PAY007744,ORD007744,USR00463,Debit Card,8085.76,Success
PAY007745,ORD007745,USR01569,Credit Card,13260.66,Pending
PAY007746,ORD007746,USR01706,UPI,4134.32,Pending
PAY007747,ORD007747,USR01164,UPI,203534.01,Success
PAY007748,ORD007748,USR02405,Credit Card,91664.73,Success
PAY007749,ORD007749,USR01737,Net Banking,40768.2,Success
PAY007750,ORD007750,USR01047,Cash on Delivery,1876.26,Success
PAY007751,ORD007751,USR00665,Cash on Delivery,6101.17,Refunded
PAY007752,ORD007752,USR01357,Cash on Delivery,12209.92,Refunded
PAY007753,ORD007753,USR01015,Credit Card,7712.32,Pending
PAY007754,ORD007754,USR02133,UPI,1338.74,Success
PAY007755,ORD007755,USR01055,Debit Card,88733.43000000001,Success
PAY007756,ORD007756,USR01765,Cash on Delivery,123974.46,Success
PAY007757,ORD007757,USR02288,Net Banking,11463.84,Success
PAY007758,ORD007758,USR01914,Cash on Delivery,82368.4,Success
PAY007759,ORD007759,USR00363,Credit Card,129376.98,Success
PAY007760,ORD007760,USR01413,Net Banking,6931.64,Success
PAY007761,ORD007761,USR00668,UPI,10807.77,Success
PAY007762,ORD007762,USR01881,UPI,2677.48,Success
PAY007763,ORD007763,USR01395,Credit Card,96165.26,Success
PAY007764,ORD007764,USR00099,Credit Card,697.64,Success
PAY007765,ORD007765,USR02095,Credit Card,1089.8,Success
PAY007766,ORD007766,USR00422,Debit Card,5234.1,Pending
PAY007767,ORD007767,USR01504,Net Banking,2532.45,Pending
PAY007768,ORD007768,USR00062,Cash on Delivery,17843.88,Success
PAY007769,ORD007769,USR01133,Credit Card,207349.77,Success
PAY007770,ORD007770,USR01703,Net Banking,17855.52,Success
PAY007771,ORD007771,USR00598,Net Banking,61776.3,Success
PAY007772,ORD007772,USR00392,Debit Card,337.0,Success
PAY007773,ORD007773,USR01076,Cash on Delivery,24526.04,Success
PAY007774,ORD007774,USR01313,UPI,6167.68,Success
PAY007775,ORD007775,USR02030,UPI,54357.6,Success
PAY007776,ORD007776,USR02385,Credit Card,2250.93,Success
PAY007777,ORD007777,USR00810,Cash on Delivery,8579.400000000001,Success
PAY007778,ORD007778,USR01406,Credit Card,6607.59,Success
PAY007779,ORD007779,USR01160,Cash on Delivery,20220.81,Success
PAY007780,ORD007780,USR01532,Cash on Delivery,36866.47,Success
PAY007781,ORD007781,USR01386,Credit Card,146501.76,Refunded
PAY007782,ORD007782,USR00881,Cash on Delivery,5943.0,Failed
PAY007783,ORD007783,USR01600,Credit Card,10439.52,Success
PAY007784,ORD007784,USR00254,UPI,71238.74,Refunded
PAY007785,ORD007785,USR02068,UPI,654.74,Refunded
PAY007786,ORD007786,USR01169,Credit Card,978.42,Success
PAY007787,ORD007787,USR01232,Credit Card,7012.64,Success
PAY007788,ORD007788,USR02424,Net Banking,952.14,Success
PAY007789,ORD007789,USR00166,UPI,1467.63,Success
PAY007790,ORD007790,USR01574,Debit Card,1686.09,Success
PAY007791,ORD007791,USR00617,Debit Card,13391.64,Success
PAY007792,ORD007792,USR01626,Net Banking,3857.0,Success
PAY007793,ORD007793,USR00503,Debit Card,3536.31,Success
PAY007794,ORD007794,USR00913,UPI,582.97,Success
PAY007795,ORD007795,USR02127,Cash on Delivery,5949.56,Success
PAY007796,ORD007796,USR00585,Debit Card,3310.78,Failed
PAY007797,ORD007797,USR01959,UPI,13104.39,Pending
PAY007798,ORD007798,USR00396,Net Banking,123974.46,Success
PAY007799,ORD007799,USR01632,Debit Card,46261.8,Success
PAY007800,ORD007800,USR01881,Cash on Delivery,276466.36,Success
PAY007801,ORD007801,USR00402,UPI,10808.82,Success
PAY007802,ORD007802,USR00975,UPI,165546.3,Failed
PAY007803,ORD007803,USR00224,Credit Card,2528.66,Failed
PAY007804,ORD007804,USR00518,Cash on Delivery,168.5,Success
PAY007805,ORD007805,USR00236,Credit Card,98262.82,Pending
PAY007806,ORD007806,USR00116,Cash on Delivery,24415.64,Success
PAY007807,ORD007807,USR00226,Credit Card,3392.42,Success
PAY007808,ORD007808,USR02278,Credit Card,12736.48,Success
PAY007809,ORD007809,USR00182,Net Banking,1964.22,Success
PAY007810,ORD007810,USR01342,Cash on Delivery,3786.43,Refunded
PAY007811,ORD007811,USR00210,Net Banking,955.08,Refunded
PAY007812,ORD007812,USR01416,Debit Card,4458.9,Success
PAY007813,ORD007813,USR02144,Cash on Delivery,2250.93,Success
PAY007814,ORD007814,USR00894,Credit Card,20089.7,Success
PAY007815,ORD007815,USR01882,Cash on Delivery,5016.99,Success
PAY007816,ORD007816,USR01110,Credit Card,21694.53,Success
PAY007817,ORD007817,USR02463,Net Banking,3722.4,Success
PAY007818,ORD007818,USR02027,Cash on Delivery,6104.96,Failed
PAY007819,ORD007819,USR00394,Credit Card,2290.46,Success
PAY007820,ORD007820,USR00844,UPI,10166.6,Success
PAY007821,ORD007821,USR01525,Credit Card,130760.88,Success
PAY007822,ORD007822,USR00604,Cash on Delivery,607.66,Pending
PAY007823,ORD007823,USR00582,UPI,672.1800000000001,Success
PAY007824,ORD007824,USR02043,UPI,6459.8,Success
PAY007825,ORD007825,USR01940,Credit Card,817.3499999999999,Success
PAY007826,ORD007826,USR00133,Credit Card,4580.92,Success
PAY007827,ORD007827,USR02269,Cash on Delivery,60053.02,Success
PAY007828,ORD007828,USR00976,Credit Card,6390.599999999999,Success
PAY007829,ORD007829,USR01814,Credit Card,10608.93,Pending
PAY007830,ORD007830,USR01544,Net Banking,12132.42,Failed
PAY007831,ORD007831,USR01358,Net Banking,3035.48,Success
PAY007832,ORD007832,USR00039,Credit Card,352.23,Success
PAY007833,ORD007833,USR01317,Net Banking,171065.01,Success
PAY007834,ORD007834,USR00162,UPI,26430.36,Failed
PAY007835,ORD007835,USR01910,Debit Card,54067.18,Refunded
PAY007836,ORD007836,USR01128,UPI,69222.8,Success
PAY007837,ORD007837,USR02209,Debit Card,65941.52,Success
PAY007838,ORD007838,USR01659,Net Banking,2650.65,Success
PAY007839,ORD007839,USR01964,Net Banking,542.72,Success
PAY007840,ORD007840,USR01058,UPI,4758.86,Success
PAY007841,ORD007841,USR02290,Cash on Delivery,5064.9,Pending
PAY007842,ORD007842,USR00967,Debit Card,21920.16,Pending
PAY007843,ORD007843,USR00890,Debit Card,120451.08,Success
PAY007844,ORD007844,USR02161,Net Banking,124898.76,Success
PAY007845,ORD007845,USR02366,UPI,14029.66,Pending
PAY007846,ORD007846,USR02071,Debit Card,197659.35,Failed
PAY007847,ORD007847,USR01667,Cash on Delivery,8579.400000000001,Success
PAY007848,ORD007848,USR01442,UPI,2677.48,Pending
PAY007849,ORD007849,USR01068,Cash on Delivery,72315.39,Success
PAY007850,ORD007850,USR00128,UPI,71484.11,Success
PAY007851,ORD007851,USR00158,UPI,998.52,Success
PAY007852,ORD007852,USR00827,UPI,21107.52,Success
PAY007853,ORD007853,USR01891,Net Banking,1628.0,Failed
PAY007854,ORD007854,USR00512,Cash on Delivery,1881.64,Success
PAY007855,ORD007855,USR02093,Cash on Delivery,184509.08,Success
PAY007856,ORD007856,USR02267,Debit Card,3728.32,Success
PAY007857,ORD007857,USR00443,Credit Card,873.58,Refunded
PAY007858,ORD007858,USR02363,Cash on Delivery,7419.33,Pending
PAY007859,ORD007859,USR02225,Credit Card,4457.25,Failed
PAY007860,ORD007860,USR02276,Credit Card,26961.08,Failed
PAY007861,ORD007861,USR01727,Credit Card,613.2,Success
PAY007862,ORD007862,USR02007,UPI,7343.400000000001,Success
PAY007863,ORD007863,USR01696,Cash on Delivery,7691.12,Success
PAY007864,ORD007864,USR00267,Net Banking,14862.08,Success
PAY007865,ORD007865,USR00838,Cash on Delivery,82649.64,Success
PAY007866,ORD007866,USR00489,Cash on Delivery,7583.849999999999,Success
PAY007867,ORD007867,USR00702,Debit Card,13360.2,Success
PAY007868,ORD007868,USR00687,Cash on Delivery,8773.32,Success
PAY007869,ORD007869,USR00996,Cash on Delivery,95570.79,Refunded
PAY007870,ORD007870,USR00357,Credit Card,130603.16,Success
PAY007871,ORD007871,USR00872,Credit Card,210705.76,Refunded
PAY007872,ORD007872,USR01974,UPI,5064.64,Success
PAY007873,ORD007873,USR02252,UPI,613.2,Success
PAY007874,ORD007874,USR00552,UPI,10153.72,Success
PAY007875,ORD007875,USR01811,Cash on Delivery,931.08,Success
PAY007876,ORD007876,USR00323,Cash on Delivery,6911.08,Success
PAY007877,ORD007877,USR02229,Cash on Delivery,138110.02,Success
PAY007878,ORD007878,USR00083,UPI,3326.22,Success
PAY007879,ORD007879,USR02351,UPI,1585.24,Success
PAY007880,ORD007880,USR00262,Net Banking,932.08,Success
PAY007881,ORD007881,USR00784,Credit Card,7844.93,Pending
PAY007882,ORD007882,USR01224,Credit Card,6043.24,Success
PAY007883,ORD007883,USR00914,Credit Card,1327.4,Failed
PAY007884,ORD007884,USR00944,Credit Card,17843.88,Success
PAY007885,ORD007885,USR01319,Net Banking,127427.72,Pending
PAY007886,ORD007886,USR01536,Debit Card,5138.22,Success
PAY007887,ORD007887,USR00689,Net Banking,1962.51,Success
PAY007888,ORD007888,USR02444,Cash on Delivery,7014.83,Refunded
PAY007889,ORD007889,USR01773,Credit Card,5981.88,Success
PAY007890,ORD007890,USR00839,UPI,1946.68,Failed
PAY007891,ORD007891,USR00878,UPI,46309.7,Success
PAY007892,ORD007892,USR00049,Cash on Delivery,3376.24,Success
PAY007893,ORD007893,USR00293,Debit Card,2947.16,Success
PAY007894,ORD007894,USR01652,Debit Card,48323.66,Refunded
PAY007895,ORD007895,USR00536,UPI,5016.99,Success
PAY007896,ORD007896,USR00311,UPI,7597.349999999999,Success
PAY007897,ORD007897,USR00537,Cash on Delivery,31590.4,Success
PAY007898,ORD007898,USR01927,Cash on Delivery,140404.89,Success
PAY007899,ORD007899,USR00234,Credit Card,4121.68,Success
PAY007900,ORD007900,USR01233,Debit Card,78359.1,Pending
PAY007901,ORD007901,USR02142,Debit Card,144404.9,Success
PAY007902,ORD007902,USR02375,Debit Card,34471.52,Success
PAY007903,ORD007903,USR02273,Credit Card,79266.64,Refunded
PAY007904,ORD007904,USR00967,Debit Card,1848.4,Success
PAY007905,ORD007905,USR00890,Credit Card,154335.36,Success
PAY007906,ORD007906,USR02059,Net Banking,207165.03,Success
PAY007907,ORD007907,USR00035,Debit Card,2157.08,Success
PAY007908,ORD007908,USR00447,Credit Card,11571.0,Success
PAY007909,ORD007909,USR01764,Debit Card,118899.96,Refunded
PAY007910,ORD007910,USR02489,Cash on Delivery,4511.73,Success
PAY007911,ORD007911,USR01559,Debit Card,2686.24,Success
PAY007912,ORD007912,USR00595,UPI,216946.17,Refunded
PAY007913,ORD007913,USR02026,Net Banking,2086.88,Success
PAY007914,ORD007914,USR02277,Cash on Delivery,7343.400000000001,Success
PAY007915,ORD007915,USR00344,Debit Card,26792.12,Success
PAY007916,ORD007916,USR01104,Cash on Delivery,2748.87,Success
PAY007917,ORD007917,USR01420,Debit Card,4259.66,Success
PAY007918,ORD007918,USR01314,Net Banking,6850.96,Success
PAY007919,ORD007919,USR01479,Net Banking,14862.08,Refunded
PAY007920,ORD007920,USR01152,UPI,165546.3,Success
PAY007921,ORD007921,USR01922,Credit Card,13863.28,Pending
PAY007922,ORD007922,USR01383,Credit Card,668.0,Success
PAY007923,ORD007923,USR02123,Cash on Delivery,6459.8,Success
PAY007924,ORD007924,USR01570,Credit Card,11562.12,Failed
PAY007925,ORD007925,USR01895,Cash on Delivery,13304.88,Failed
PAY007926,ORD007926,USR02244,Credit Card,2011.0,Success
PAY007927,ORD007927,USR01867,UPI,5082.54,Refunded
PAY007928,ORD007928,USR00029,UPI,45999.52,Refunded
PAY007929,ORD007929,USR00706,Cash on Delivery,1881.64,Success
PAY007930,ORD007930,USR01021,UPI,772.42,Success
PAY007931,ORD007931,USR02064,Debit Card,74495.7,Success
PAY007932,ORD007932,USR01447,Net Banking,2317.26,Success
PAY007933,ORD007933,USR01660,UPI,1240.02,Success
PAY007934,ORD007934,USR00967,Cash on Delivery,153758.34,Refunded
PAY007935,ORD007935,USR02277,UPI,8773.32,Success
PAY007936,ORD007936,USR00573,UPI,5259.48,Success
PAY007937,ORD007937,USR01607,Debit Card,6125.73,Success
PAY007938,ORD007938,USR00615,Credit Card,4121.72,Success
PAY007939,ORD007939,USR00326,Cash on Delivery,2673.6,Success
PAY007940,ORD007940,USR00359,Net Banking,19700.97,Success
PAY007941,ORD007941,USR01811,Cash on Delivery,7219.84,Success
PAY007942,ORD007942,USR02372,Credit Card,10255.98,Success
PAY007943,ORD007943,USR01722,Credit Card,7823.34,Failed
PAY007944,ORD007944,USR01350,Debit Card,717.24,Success
PAY007945,ORD007945,USR00165,UPI,9797.28,Refunded
PAY007946,ORD007946,USR01597,UPI,18925.2,Refunded
PAY007947,ORD007947,USR01628,Credit Card,6034.32,Refunded
PAY007948,ORD007948,USR01177,Debit Card,2813.82,Failed
PAY007949,ORD007949,USR01151,Credit Card,853.56,Success
PAY007950,ORD007950,USR00193,Debit Card,1947.48,Failed
PAY007951,ORD007951,USR00092,UPI,5245.23,Success
PAY007952,ORD007952,USR00139,Debit Card,4981.89,Pending
PAY007953,ORD007953,USR00481,Cash on Delivery,1748.41,Success
PAY007954,ORD007954,USR02497,Net Banking,23260.2,Success
PAY007955,ORD007955,USR01357,Credit Card,17510.8,Success
PAY007956,ORD007956,USR00340,UPI,4018.92,Failed
PAY007957,ORD007957,USR01076,UPI,74495.7,Success
PAY007958,ORD007958,USR00799,Net Banking,28926.04,Failed
PAY007959,ORD007959,USR00475,Credit Card,4377.7,Success
PAY007960,ORD007960,USR02449,Net Banking,22468.72,Success
PAY007961,ORD007961,USR01463,Cash on Delivery,12713.73,Success
PAY007962,ORD007962,USR00605,Debit Card,49131.41,Success
PAY007963,ORD007963,USR00821,Debit Card,1643.09,Success
PAY007964,ORD007964,USR00598,UPI,899.25,Success
PAY007965,ORD007965,USR01533,Cash on Delivery,4258.36,Failed
PAY007966,ORD007966,USR00514,Net Banking,2379.43,Refunded
PAY007967,ORD007967,USR01527,Net Banking,131772.9,Failed
PAY007968,ORD007968,USR01878,Net Banking,292141.92,Pending
PAY007969,ORD007969,USR01700,Cash on Delivery,6752.789999999999,Refunded
PAY007970,ORD007970,USR01030,Cash on Delivery,102469.5,Success
PAY007971,ORD007971,USR00500,Net Banking,1565.16,Failed
PAY007972,ORD007972,USR01685,UPI,1240.02,Failed
PAY007973,ORD007973,USR00717,Net Banking,1504.26,Success
PAY007974,ORD007974,USR01142,Net Banking,1226.4,Success
PAY007975,ORD007975,USR01509,Cash on Delivery,1391.53,Success
PAY007976,ORD007976,USR00666,Net Banking,4813.64,Success
PAY007977,ORD007977,USR02209,Credit Card,684.5,Success
PAY007978,ORD007978,USR02318,Cash on Delivery,120147.86,Success
PAY007979,ORD007979,USR01080,Net Banking,16149.36,Success
PAY007980,ORD007980,USR00228,Credit Card,952.14,Success
PAY007981,ORD007981,USR00149,UPI,136361.08,Refunded
PAY007982,ORD007982,USR01070,Debit Card,275732.44,Success
PAY007983,ORD007983,USR01168,Credit Card,895.0,Success
PAY007984,ORD007984,USR00632,Cash on Delivery,2055.84,Success
PAY007985,ORD007985,USR01364,Net Banking,5480.04,Success
PAY007986,ORD007986,USR00413,Debit Card,1753.16,Refunded
PAY007987,ORD007987,USR01756,Cash on Delivery,16929.56,Success
PAY007988,ORD007988,USR00520,UPI,8743.64,Success
PAY007989,ORD007989,USR01368,UPI,5078.52,Success
PAY007990,ORD007990,USR02435,UPI,4174.59,Success
PAY007991,ORD007991,USR02323,Debit Card,22581.12,Success
PAY007992,ORD007992,USR02401,UPI,192330.52,Success
PAY007993,ORD007993,USR01103,UPI,714.08,Success
PAY007994,ORD007994,USR00598,UPI,9855.66,Success
PAY007995,ORD007995,USR01660,Cash on Delivery,52676.44,Success
PAY007996,ORD007996,USR01686,Credit Card,5537.79,Success
PAY007997,ORD007997,USR02161,Debit Card,4386.66,Refunded
PAY007998,ORD007998,USR02189,Cash on Delivery,166531.68,Success
PAY007999,ORD007999,USR01925,Credit Card,359.34,Refunded
PAY008000,ORD008000,USR00730,Credit Card,85787.81999999999,Pending
PAY008001,ORD008001,USR00589,UPI,2900.3,Success
PAY008002,ORD008002,USR02459,Net Banking,4054.56,Success
PAY008003,ORD008003,USR00377,Debit Card,11735.01,Success
PAY008004,ORD008004,USR01408,UPI,29518.04,Success
PAY008005,ORD008005,USR01870,UPI,128432.94,Failed
PAY008006,ORD008006,USR00751,Net Banking,10468.2,Failed
PAY008007,ORD008007,USR00627,Net Banking,1468.26,Success
PAY008008,ORD008008,USR01630,Cash on Delivery,8705.2,Success
PAY008009,ORD008009,USR00995,Credit Card,263766.08,Success
PAY008010,ORD008010,USR01584,Debit Card,10660.56,Success
PAY008011,ORD008011,USR00703,UPI,275686.8,Success
PAY008012,ORD008012,USR02060,Debit Card,1009.85,Success
PAY008013,ORD008013,USR01180,Credit Card,28143.36,Success
PAY008014,ORD008014,USR00477,Cash on Delivery,589.42,Success
PAY008015,ORD008015,USR00401,Cash on Delivery,20067.96,Success
PAY008016,ORD008016,USR02225,UPI,205011.12,Pending
PAY008017,ORD008017,USR00057,UPI,10129.28,Refunded
PAY008018,ORD008018,USR01876,Debit Card,6811.349999999999,Success
PAY008019,ORD008019,USR00448,Cash on Delivery,5257.11,Success
PAY008020,ORD008020,USR00203,Net Banking,3857.0,Success
PAY008021,ORD008021,USR01657,UPI,210350.73,Success
PAY008022,ORD008022,USR00738,Debit Card,4955.78,Success
PAY008023,ORD008023,USR00202,Debit Card,841.41,Refunded
PAY008024,ORD008024,USR01354,Net Banking,6034.32,Success
PAY008025,ORD008025,USR02411,Cash on Delivery,1243.05,Pending
PAY008026,ORD008026,USR00892,UPI,1178.84,Success
PAY008027,ORD008027,USR02404,Debit Card,39633.32,Success
PAY008028,ORD008028,USR00216,UPI,15960.88,Success
PAY008029,ORD008029,USR00023,Cash on Delivery,1993.96,Success
PAY008030,ORD008030,USR02203,Debit Card,1473.58,Success
PAY008031,ORD008031,USR01210,Cash on Delivery,9224.07,Pending
PAY008032,ORD008032,USR02297,Debit Card,4605.82,Success
PAY008033,ORD008033,USR00749,UPI,74512.07,Success
PAY008034,ORD008034,USR00805,Net Banking,10033.98,Success
PAY008035,ORD008035,USR00134,UPI,16929.56,Success
PAY008036,ORD008036,USR00321,Debit Card,2149.26,Success
PAY008037,ORD008037,USR02438,Credit Card,2088.48,Pending
PAY008038,ORD008038,USR00434,UPI,1022.1,Success
PAY008039,ORD008039,USR01046,Debit Card,4039.4,Success
PAY008040,ORD008040,USR00873,Net Banking,26199.21,Success
PAY008041,ORD008041,USR02099,Credit Card,3028.8,Refunded
PAY008042,ORD008042,USR02224,UPI,7712.32,Success
PAY008043,ORD008043,USR00253,Cash on Delivery,903.06,Failed
PAY008044,ORD008044,USR00966,Net Banking,35899.64999999999,Success
PAY008045,ORD008045,USR00739,Cash on Delivery,4504.38,Success
PAY008046,ORD008046,USR01130,Cash on Delivery,258753.96,Success
PAY008047,ORD008047,USR01340,Net Banking,1448.36,Success
PAY008048,ORD008048,USR00302,Debit Card,206799.33,Success
PAY008049,ORD008049,USR01978,Credit Card,4504.38,Success
PAY008050,ORD008050,USR02316,Net Banking,5234.1,Pending
PAY008051,ORD008051,USR00551,Credit Card,4951.1,Success
PAY008052,ORD008052,USR01479,Credit Card,1997.04,Success
PAY008053,ORD008053,USR01316,Credit Card,2011.0,Success
PAY008054,ORD008054,USR01588,Cash on Delivery,14211.96,Success
PAY008055,ORD008055,USR01823,Debit Card,2768.08,Success
PAY008056,ORD008056,USR01825,Debit Card,14411.76,Success
PAY008057,ORD008057,USR01165,UPI,67776.72,Success
PAY008058,ORD008058,USR00314,Credit Card,21321.12,Success
PAY008059,ORD008059,USR00184,Credit Card,10788.54,Success
PAY008060,ORD008060,USR01688,Credit Card,28730.33,Success
PAY008061,ORD008061,USR00713,Debit Card,2331.0,Success
PAY008062,ORD008062,USR02176,Cash on Delivery,137998.56,Success
PAY008063,ORD008063,USR01311,UPI,28829.13,Refunded
PAY008064,ORD008064,USR02434,Credit Card,2015.51,Pending
PAY008065,ORD008065,USR00271,UPI,10601.14,Success
PAY008066,ORD008066,USR01795,UPI,12080.18,Success
PAY008067,ORD008067,USR00811,Credit Card,5646.39,Success
PAY008068,ORD008068,USR02463,Net Banking,1918.53,Success
PAY008069,ORD008069,USR00198,Net Banking,10153.72,Failed
PAY008070,ORD008070,USR01080,UPI,4261.68,Success
PAY008071,ORD008071,USR01227,UPI,6407.98,Refunded
PAY008072,ORD008072,USR01645,Credit Card,1896.18,Success
PAY008073,ORD008073,USR00628,Credit Card,55182.1,Success
PAY008074,ORD008074,USR00604,Credit Card,41184.2,Refunded
PAY008075,ORD008075,USR01162,Debit Card,106858.11,Success
PAY008076,ORD008076,USR01446,Cash on Delivery,11991.81,Success
PAY008077,ORD008077,USR01081,Credit Card,116360.91,Success
PAY008078,ORD008078,USR01586,Credit Card,5800.6,Success
PAY008079,ORD008079,USR02119,Debit Card,2009.46,Failed
PAY008080,ORD008080,USR00911,UPI,719.53,Success
PAY008081,ORD008081,USR00594,Net Banking,4164.64,Success
PAY008082,ORD008082,USR01396,Credit Card,17235.76,Pending
PAY008083,ORD008083,USR00600,Net Banking,6784.84,Pending
PAY008084,ORD008084,USR00514,Debit Card,2323.53,Refunded
PAY008085,ORD008085,USR01896,UPI,1292.48,Failed
PAY008086,ORD008086,USR02132,Debit Card,1074.15,Success
PAY008087,ORD008087,USR01067,Net Banking,6103.91,Success
PAY008088,ORD008088,USR01958,UPI,33871.68,Success
PAY008089,ORD008089,USR00810,Cash on Delivery,87147.98,Success
PAY008090,ORD008090,USR02181,Cash on Delivery,7020.36,Success
PAY008091,ORD008091,USR01089,Credit Card,3512.28,Success
PAY008092,ORD008092,USR00290,Credit Card,3496.82,Success
PAY008093,ORD008093,USR02424,Cash on Delivery,24419.84,Pending
PAY008094,ORD008094,USR00769,Net Banking,649.97,Success
PAY008095,ORD008095,USR00471,UPI,1038.88,Success
PAY008096,ORD008096,USR02197,Debit Card,12099.02,Success
PAY008097,ORD008097,USR00088,UPI,646.24,Refunded
PAY008098,ORD008098,USR02444,Net Banking,4478.52,Success
PAY008099,ORD008099,USR00790,UPI,1002.0,Success
PAY008100,ORD008100,USR01665,Debit Card,3846.9,Failed
PAY008101,ORD008101,USR01310,Credit Card,2622.5,Success
PAY008102,ORD008102,USR00865,Debit Card,3074.69,Refunded
PAY008103,ORD008103,USR01294,Debit Card,964.44,Refunded
PAY008104,ORD008104,USR00024,Credit Card,9902.2,Success
PAY008105,ORD008105,USR01887,Debit Card,4237.91,Failed
PAY008106,ORD008106,USR00311,Cash on Delivery,7258.08,Success
PAY008107,ORD008107,USR01485,UPI,27848.92,Failed
PAY008108,ORD008108,USR01232,Cash on Delivery,50762.58,Pending
PAY008109,ORD008109,USR02486,Cash on Delivery,210350.73,Success
PAY008110,ORD008110,USR00706,Credit Card,1127.67,Success
PAY008111,ORD008111,USR01360,Debit Card,776.0,Success
PAY008112,ORD008112,USR00422,Debit Card,11895.92,Success
PAY008113,ORD008113,USR01774,Debit Card,7433.67,Failed
PAY008114,ORD008114,USR02369,Net Banking,146501.76,Success
PAY008115,ORD008115,USR00947,Debit Card,1040.28,Success
PAY008116,ORD008116,USR01187,Net Banking,2942.06,Success
PAY008117,ORD008117,USR01835,Debit Card,185238.8,Success
PAY008118,ORD008118,USR01565,Credit Card,15345.32,Pending
PAY008119,ORD008119,USR00849,Credit Card,14071.68,Success
PAY008120,ORD008120,USR01590,Credit Card,6064.32,Failed
PAY008121,ORD008121,USR01319,UPI,95273.64,Success
PAY008122,ORD008122,USR02090,Debit Card,18621.06,Success
PAY008123,ORD008123,USR01948,UPI,26758.84,Success
PAY008124,ORD008124,USR01309,Credit Card,7024.56,Success
PAY008125,ORD008125,USR00387,UPI,138110.02,Success
PAY008126,ORD008126,USR02036,Debit Card,6893.4,Success
PAY008127,ORD008127,USR01162,Cash on Delivery,1347.58,Success
PAY008128,ORD008128,USR02026,UPI,5055.9,Pending
PAY008129,ORD008129,USR00716,Cash on Delivery,5768.34,Success
