order_id,user_id,order_date,status
ORD007190,USR02243,2025-12-02,Delivered
ORD007191,USR00975,2025-07-26,Processing
ORD007192,USR00244,2025-01-17,Processing
ORD007193,USR01761,2025-06-01,Shipped
ORD007194,USR00865,2025-08-21,Delivered
ORD007195,USR01592,2025-12-17,Delivered
ORD007196,USR00789,2025-12-11,Delivered
ORD007197,USR02162,2025-03-23,Cancelled
ORD007198,USR01199,2025-03-17,Delivered
ORD007199,USR01411,2025-01-10,Delivered
ORD007200,USR00558,2025-06-10,Delivered
ORD007201,USR01657,2025-04-26,Delivered
ORD007202,USR02420,2025-11-04,Delivered
ORD007203,USR01686,2025-08-29,Shipped
ORD007204,USR02369,2025-12-14,Cancelled
ORD007205,USR01179,2025-01-04,Processing
ORD007206,USR01104,2025-09-01,Processing
ORD007207,USR01021,2025-09-02,Shipped
ORD007208,USR00511,2025-05-20,Delivered
ORD007209,USR01722,2025-07-06,Delivered
ORD007210,USR01045,2025-12-31,Processing
ORD007211,USR02480,2025-05-23,Delivered
ORD007212,USR02039,2025-06-01,Delivered
ORD007213,USR00006,2025-09-03,Shipped
ORD007214,USR00470,2026-01-07,Shipped
ORD007215,USR01662,2025-12-24,Cancelled
ORD007216,USR02420,2025-01-30,Cancelled
ORD007217,USR00784,2025-09-30,Delivered
ORD007218,USR01037,2025-12-14,Delivered
ORD007219,USR00526,2025-12-14,Cancelled
ORD007220,USR02362,2026-01-31,Processing
ORD007221,USR00756,2025-03-12,Cancelled
ORD007222,USR02377,2025-11-24,Processing
ORD007223,USR00492,2025-04-11,Processing
ORD007224,USR01020,2025-02-10,Processing
ORD007225,USR00543,2025-08-16,Processing
ORD007226,USR00165,2026-01-20,Cancelled
ORD007227,USR00946,2025-02-02,Delivered
ORD007228,USR01024,2025-05-29,Delivered
ORD007229,USR00191,2025-07-19,Cancelled
ORD007230,USR00296,2026-01-17,Shipped
ORD007231,USR01617,2025-02-07,Delivered
ORD007232,USR00545,2025-11-13,Shipped
ORD007233,USR00894,2025-10-21,Delivered
ORD007234,USR01133,2025-06-23,Cancelled
ORD007235,USR00462,2026-01-09,Delivered
ORD007236,USR02354,2025-05-05,Cancelled
ORD007237,USR00012,2025-10-23,Delivered
ORD007238,USR00861,2025-05-20,Cancelled
ORD007239,USR00454,2025-08-04,Processing
ORD007240,USR00057,2025-09-06,Processing
ORD007241,USR01694,2025-07-18,Cancelled
ORD007242,USR00439,2025-07-28,Shipped
ORD007243,USR01399,2025-03-09,Processing
ORD007244,USR00846,2025-07-28,Processing
ORD007245,USR01832,2025-04-03,Delivered
ORD007246,USR00592,2025-05-08,Shipped
ORD007247,USR00603,2025-06-17,Delivered
ORD007248,USR00505,2025-12-26,Cancelled
ORD007249,USR01511,2026-01-24,Delivered
ORD007250,USR01332,2025-10-23,Cancelled
ORD007251,USR01684,2025-07-12,Shipped
ORD007252,USR01552,2025-01-02,Delivered
ORD007253,USR02126,2025-07-06,Delivered
ORD007254,USR01127,2025-04-29,Delivered
ORD007255,USR01817,2025-01-07,Processing
ORD007256,USR00826,2025-03-12,Cancelled
ORD007257,USR00598,2026-01-19,Shipped
ORD007258,USR00847,2025-07-16,Cancelled
ORD007259,USR01595,2025-02-07,Processing
ORD007260,USR01447,2026-01-14,Processing
ORD007261,USR00771,2025-10-01,Cancelled
ORD007262,USR00995,2025-06-04,Delivered
ORD007263,USR02007,2025-01-09,Delivered
ORD007264,USR02003,2025-03-08,Processing
ORD007265,USR01122,2025-07-11,Delivered
ORD007266,USR01792,2025-09-06,Cancelled
ORD007267,USR00201,2025-10-12,Cancelled
ORD007268,USR01033,2025-08-18,Processing
ORD007269,USR00013,2025-01-04,Processing
ORD007270,USR01775,2025-04-21,Processing
ORD007271,USR01899,2025-07-18,Shipped
ORD007272,USR00650,2025-09-22,Processing
ORD007273,USR00252,2025-07-25,Cancelled
ORD007274,USR00245,2025-01-25,Delivered
ORD007275,USR01880,2025-06-19,Processing
ORD007276,USR02148,2025-01-27,Delivered
ORD007277,USR01185,2025-07-21,Delivered
ORD007278,USR00835,2025-05-02,Processing
ORD007279,USR01694,2025-01-22,Shipped
ORD007280,USR00453,2025-07-22,Shipped
ORD007281,USR01177,2025-07-22,Cancelled
ORD007282,USR00577,2025-05-03,Delivered
ORD007283,USR01161,2025-08-11,Delivered
ORD007284,USR01145,2025-01-05,Cancelled
ORD007285,USR00726,2025-07-09,Processing
ORD007286,USR01746,2025-01-23,Delivered
ORD007287,USR00057,2025-03-08,Cancelled
ORD007288,USR01939,2026-01-10,Delivered
ORD007289,USR02170,2025-09-29,Shipped
ORD007290,USR00268,2025-11-25,Delivered
ORD007291,USR02403,2025-02-14,Shipped
ORD007292,USR01862,2025-11-28,Processing
ORD007293,USR01425,2025-11-21,Delivered
ORD007294,USR01242,2025-08-08,Processing
ORD007295,USR00919,2025-05-17,Processing
ORD007296,USR01841,2025-01-05,Processing
ORD007297,USR00823,2025-11-16,Cancelled
ORD007298,USR01129,2025-10-07,Cancelled
ORD007299,USR01954,2025-10-28,Delivered
ORD007300,USR01600,2025-03-03,Delivered
ORD007301,USR01105,2025-01-06,Delivered
ORD007302,USR00658,2025-04-21,Shipped
ORD007303,USR01968,2025-10-28,Cancelled
ORD007304,USR00904,2025-01-23,Cancelled
ORD007305,USR01795,2025-10-31,Cancelled
ORD007306,USR00547,2025-03-02,Delivered
ORD007307,USR00071,2025-03-26,Delivered
ORD007308,USR00961,2025-01-31,Delivered
ORD007309,USR01991,2026-01-15,Delivered
ORD007310,USR01576,2025-05-02,Delivered
ORD007311,USR00897,2025-11-24,Shipped
ORD007312,USR02260,2025-01-15,Shipped
ORD007313,USR02088,2025-03-15,Processing
ORD007314,USR00593,2025-07-06,Delivered
ORD007315,USR00450,2025-03-11,Cancelled
ORD007316,USR01097,2025-01-12,Shipped
ORD007317,USR01519,2025-11-08,Delivered
ORD007318,USR02139,2025-05-15,Shipped
ORD007319,USR01044,2025-06-23,Cancelled
ORD007320,USR00405,2025-03-22,Delivered
ORD007321,USR01114,2025-12-19,Delivered
ORD007322,USR02116,2025-04-13,Cancelled
ORD007323,USR01271,2026-01-28,Delivered
ORD007324,USR01654,2025-08-24,Delivered
ORD007325,USR00084,2026-01-23,Shipped
ORD007326,USR00258,2025-07-09,Delivered
ORD007327,USR02324,2025-10-19,Processing
ORD007328,USR00439,2025-08-28,Delivered
ORD007329,USR00989,2025-12-23,Cancelled
ORD007330,USR01159,2025-11-02,Shipped
ORD007331,USR01033,2025-07-07,Delivered
ORD007332,USR01001,2025-04-29,Cancelled
ORD007333,USR02278,2025-02-27,Delivered
ORD007334,USR02353,2025-10-22,Delivered
ORD007335,USR02171,2025-11-29,Delivered
ORD007336,USR00750,2025-04-06,Processing
ORD007337,USR02036,2025-07-20,Cancelled
ORD007338,USR02165,2025-01-22,Processing
ORD007339,USR00014,2025-01-26,Delivered
ORD007340,USR00611,2025-11-16,Processing
ORD007341,USR00081,2026-01-02,Processing
ORD007342,USR01341,2025-10-01,Delivered
ORD007343,USR02269,2025-08-09,Cancelled
ORD007344,USR01720,2025-01-23,Cancelled
ORD007345,USR02327,2025-03-10,Cancelled
ORD007346,USR01398,2025-08-26,Processing
ORD007347,USR00006,2025-06-28,Cancelled
ORD007348,USR01971,2025-09-10,Delivered
ORD007349,USR00793,2025-06-01,Shipped
ORD007350,USR00768,2025-12-05,Processing
ORD007351,USR00445,2025-06-14,Cancelled
ORD007352,USR01255,2025-05-12,Processing
ORD007353,USR01741,2025-05-20,Shipped
ORD007354,USR01029,2025-11-19,Delivered
ORD007355,USR01114,2025-10-30,Processing
ORD007356,USR02402,2025-03-12,Delivered
ORD007357,USR00818,2025-01-23,Shipped
ORD007358,USR01647,2025-06-13,Processing
ORD007359,USR02465,2025-05-27,Delivered
ORD007360,USR02316,2026-01-18,Cancelled
ORD007361,USR02311,2025-10-13,Shipped
ORD007362,USR01462,2025-11-06,Delivered
ORD007363,USR00394,2025-05-25,Shipped
ORD007364,USR01557,2025-12-22,Cancelled
ORD007365,USR01933,2025-05-27,Processing
ORD007366,USR00804,2025-06-18,Delivered
ORD007367,USR01004,2025-04-26,Shipped
ORD007368,USR01331,2025-09-21,Shipped
ORD007369,USR00188,2025-02-16,Processing
ORD007370,USR01377,2025-03-05,Delivered
ORD007371,USR01462,2025-10-13,Delivered
ORD007372,USR01931,2025-01-09,Delivered
ORD007373,USR00988,2025-11-19,Cancelled
ORD007374,USR02182,2025-10-15,Delivered
ORD007375,USR01366,2025-03-03,Shipped
ORD007376,USR02020,2026-01-03,Cancelled
ORD007377,USR00933,2025-10-08,Delivered
ORD007378,USR01765,2025-11-01,Delivered
ORD007379,USR02304,2025-07-19,Shipped
ORD007380,USR00068,2025-06-28,Cancelled
ORD007381,USR00313,2025-11-19,Cancelled
ORD007382,USR00423,2025-06-29,Delivered
ORD007383,USR02315,2025-09-29,Cancelled
ORD007384,USR00562,2025-04-19,Shipped
ORD007385,USR00948,2025-05-26,Shipped
ORD007386,USR01683,2025-05-25,Shipped
ORD007387,USR00180,2026-01-26,Delivered
ORD007388,USR00840,2025-06-19,Cancelled
ORD007389,USR01914,2025-07-23,Cancelled
ORD007390,USR01690,2025-07-27,Delivered
ORD007391,USR02192,2025-03-22,Delivered
ORD007392,USR00298,2025-03-27,Cancelled
ORD007393,USR00421,2025-11-02,Delivered
ORD007394,USR02247,2025-12-18,Cancelled
ORD007395,USR01808,2025-07-09,Cancelled
ORD007396,USR00556,2025-03-18,Delivered
ORD007397,USR00905,2025-03-05,Shipped
ORD007398,USR00879,2025-09-10,Processing
ORD007399,USR00895,2025-11-12,Processing
ORD007400,USR01520,2025-09-11,Delivered
ORD007401,USR00397,2025-01-27,Shipped
ORD007402,USR00150,2025-06-11,Processing
ORD007403,USR01051,2025-12-25,Delivered
ORD007404,USR00048,2025-07-28,Delivered
ORD007405,USR02407,2025-07-14,Delivered
ORD007406,USR01676,2025-01-07,Delivered
ORD007407,USR00493,2025-05-01,Cancelled
ORD007408,USR01149,2025-07-29,Cancelled
ORD007409,USR02412,2025-02-22,Processing
ORD007410,USR01843,2025-08-04,Delivered
ORD007411,USR00857,2025-03-13,Delivered
ORD007412,USR00383,2025-06-08,Delivered
ORD007413,USR01396,2025-10-05,Delivered
ORD007414,USR00970,2025-08-05,Delivered
ORD007415,USR00487,2025-01-16,Shipped
ORD007416,USR00384,2025-08-18,Processing
ORD007417,USR01026,2025-01-06,Processing
ORD007418,USR02451,2025-06-01,Processing
ORD007419,USR02200,2025-08-18,Delivered
ORD007420,USR00988,2025-11-24,Delivered
ORD007421,USR00181,2025-03-20,Processing
ORD007422,USR01950,2026-01-23,Delivered
ORD007423,USR01135,2025-08-04,Cancelled
ORD007424,USR02217,2025-07-27,Delivered
ORD007425,USR00685,2025-01-09,Cancelled
ORD007426,USR00027,2025-03-09,Delivered
ORD007427,USR02006,2025-04-11,Delivered
ORD007428,USR00887,2025-06-30,Delivered
ORD007429,USR01687,2025-02-02,Delivered
ORD007430,USR01355,2025-07-07,Cancelled
ORD007431,USR00410,2025-09-16,Shipped
ORD007432,USR00364,2025-07-06,Delivered
ORD007433,USR02064,2025-01-14,Delivered
ORD007434,USR02388,2025-02-06,Delivered
ORD007435,USR00940,2025-07-11,Shipped
ORD007436,USR02358,2025-04-12,Delivered
ORD007437,USR01138,2025-12-15,Delivered
ORD007438,USR00001,2025-01-03,Cancelled
ORD007439,USR01750,2025-02-04,Cancelled
ORD007440,USR01430,2025-08-14,Cancelled
ORD007441,USR01462,2025-04-28,Delivered
ORD007442,USR01853,2025-12-14,Delivered
ORD007443,USR02279,2026-01-07,Delivered
ORD007444,USR00673,2025-11-22,Processing
ORD007445,USR00111,2025-02-16,Shipped
ORD007446,USR00400,2025-08-05,Delivered
ORD007447,USR02342,2025-09-12,Delivered
ORD007448,USR00088,2025-02-18,Processing
ORD007449,USR01128,2025-06-11,Cancelled
ORD007450,USR00789,2025-08-05,Delivered
ORD007451,USR00705,2025-01-28,Delivered
ORD007452,USR00643,2025-06-27,Delivered
ORD007453,USR00960,2025-09-27,Delivered
ORD007454,USR00186,2025-08-14,Delivered
ORD007455,USR00735,2025-10-20,Delivered
ORD007456,USR00803,2025-02-01,Shipped
ORD007457,USR00857,2025-07-11,Shipped
ORD007458,USR00810,2025-03-08,Delivered
ORD007459,USR00544,2025-04-02,Delivered
ORD007460,USR01209,2025-05-11,Shipped
ORD007461,USR01888,2025-06-04,Processing
ORD007462,USR00251,2025-02-08,Delivered
ORD007463,USR01842,2025-04-18,Delivered
ORD007464,USR00925,2025-05-06,Processing
ORD007465,USR00551,2025-10-30,Delivered
ORD007466,USR00129,2025-06-17,Cancelled
ORD007467,USR00483,2025-06-07,Delivered
ORD007468,USR00837,2025-08-15,Delivered
ORD007469,USR01502,2025-10-18,Delivered
ORD007470,USR01228,2025-05-16,Delivered
ORD007471,USR01769,2025-01-29,Cancelled
ORD007472,USR00631,2025-12-30,Shipped
ORD007473,USR00260,2025-07-12,Delivered
ORD007474,USR00652,2025-05-16,Delivered
ORD007475,USR01941,2026-01-10,Delivered
ORD007476,USR01549,2026-01-17,Delivered
ORD007477,USR00032,2025-07-07,Shipped
ORD007478,USR00702,2025-04-20,Delivered
ORD007479,USR01535,2025-02-19,Shipped
ORD007480,USR00144,2025-12-15,Delivered
ORD007481,USR02184,2025-06-13,Delivered
ORD007482,USR00718,2025-12-22,Delivered
ORD007483,USR01722,2025-08-28,Shipped
ORD007484,USR00445,2025-10-26,Delivered
ORD007485,USR00348,2025-01-28,Delivered
ORD007486,USR00646,2025-06-13,Delivered
ORD007487,USR00868,2026-01-06,Processing
ORD007488,USR00300,2025-08-24,Delivered
ORD007489,USR00630,2025-03-05,Shipped
ORD007490,USR01701,2025-10-21,Shipped
ORD007491,USR00445,2026-01-12,Delivered
ORD007492,USR01781,2025-02-10,Delivered
ORD007493,USR00940,2026-01-24,Delivered
ORD007494,USR00681,2025-11-26,Processing
ORD007495,USR01091,2025-09-26,Processing
ORD007496,USR02131,2025-11-23,Delivered
ORD007497,USR02274,2025-10-22,Cancelled
ORD007498,USR02175,2025-09-30,Processing
ORD007499,USR02424,2025-07-23,Delivered
ORD007500,USR02399,2025-08-11,Cancelled
ORD007501,USR01352,2026-01-16,Delivered
ORD007502,USR01856,2025-06-03,Shipped
ORD007503,USR00645,2026-01-03,Cancelled
ORD007504,USR02435,2025-07-27,Cancelled
ORD007505,USR02183,2025-10-25,Delivered
ORD007506,USR02324,2025-04-20,Shipped
ORD007507,USR00884,2025-08-08,Delivered
ORD007508,USR01840,2025-06-19,Delivered
ORD007509,USR01741,2025-07-18,Shipped
ORD007510,USR00706,2025-03-05,Cancelled
ORD007511,USR01824,2025-10-11,Shipped
ORD007512,USR01144,2025-05-01,Delivered
ORD007513,USR01294,2025-04-10,Delivered
ORD007514,USR01066,2025-06-15,Delivered
ORD007515,USR02484,2026-01-01,Delivered
ORD007516,USR00878,2025-11-07,Processing
ORD007517,USR00083,2025-09-11,Cancelled
ORD007518,USR00804,2025-05-16,Delivered
ORD007519,USR01663,2025-11-18,Cancelled
ORD007520,USR01211,2025-12-10,Cancelled
ORD007521,USR01539,2025-10-14,Cancelled
ORD007522,USR02194,2025-08-24,Delivered
ORD007523,USR01905,2025-07-22,Delivered
ORD007524,USR00373,2025-10-08,Shipped
ORD007525,USR02382,2025-01-04,Delivered
ORD007526,USR00473,2025-07-11,Delivered
ORD007527,USR00520,2025-12-18,Shipped
ORD007528,USR00221,2025-08-28,Processing
ORD007529,USR00942,2025-01-26,Cancelled
ORD007530,USR02186,2026-01-31,Delivered
ORD007531,USR00464,2025-04-06,Delivered
ORD007532,USR02295,2025-05-05,Cancelled
ORD007533,USR01964,2026-01-17,Delivered
ORD007534,USR01617,2025-12-22,Delivered
ORD007535,USR02379,2025-09-02,Delivered
ORD007536,USR00554,2025-08-31,Delivered
ORD007537,USR00217,2026-01-10,Delivered
ORD007538,USR02122,2025-02-15,Delivered
ORD007539,USR00737,2025-10-05,Processing
ORD007540,USR02208,2025-05-16,Delivered
ORD007541,USR00950,2025-05-06,Delivered
ORD007542,USR00518,2025-01-04,Delivered
ORD007543,USR00986,2025-11-25,Shipped
ORD007544,USR00208,2025-02-21,Delivered
ORD007545,USR02083,2025-10-16,Cancelled
ORD007546,USR02486,2025-04-06,Delivered
ORD007547,USR02227,2025-03-25,Shipped
ORD007548,USR00304,2025-01-14,Delivered
ORD007549,USR00990,2025-11-05,Shipped
ORD007550,USR02208,2025-07-04,Shipped
ORD007551,USR02263,2025-08-10,Shipped
ORD007552,USR00343,2025-09-08,Processing
ORD007553,USR01390,2025-05-04,Processing
ORD007554,USR02151,2025-04-22,Cancelled
ORD007555,USR02202,2025-04-08,Delivered
ORD007556,USR00384,2025-03-15,Delivered
ORD007557,USR01064,2025-12-20,Delivered
ORD007558,USR01070,2025-12-28,Cancelled
ORD007559,USR01361,2025-11-06,Delivered
ORD007560,USR02249,2025-12-24,Shipped
ORD007561,USR00558,2025-09-03,Shipped
ORD007562,USR00731,2025-04-19,Delivered
ORD007563,USR00181,2025-12-16,Processing
ORD007564,USR01752,2025-03-10,Cancelled
ORD007565,USR02010,2025-04-18,Processing
ORD007566,USR00841,2025-10-17,Delivered
ORD007567,USR00573,2025-07-27,Delivered
ORD007568,USR00904,2025-05-29,Cancelled
ORD007569,USR00367,2025-05-13,Shipped
ORD007570,USR02122,2025-01-21,Delivered
ORD007571,USR00606,2025-04-06,Delivered
ORD007572,USR01812,2025-10-15,Processing
ORD007573,USR00293,2025-03-10,Delivered
ORD007574,USR01730,2025-06-14,Cancelled
ORD007575,USR02240,2025-05-03,Cancelled
ORD007576,USR00329,2026-01-26,Delivered
ORD007577,USR01319,2025-03-25,Shipped
ORD007578,USR01888,2025-07-22,Processing
ORD007579,USR00675,2025-08-24,Shipped
ORD007580,USR01132,2025-07-12,Cancelled
ORD007581,USR01384,2025-11-13,Cancelled
ORD007582,USR00123,2025-10-31,Delivered
ORD007583,USR00136,2025-12-01,Shipped
ORD007584,USR00048,2025-04-06,Processing
ORD007585,USR00112,2025-05-13,Delivered
ORD007586,USR00100,2025-03-26,Delivered
ORD007587,USR00125,2025-08-13,Cancelled
ORD007588,USR00343,2025-08-31,Delivered
ORD007589,USR01321,2025-05-02,Delivered
ORD007590,USR00676,2025-11-15,Delivered
ORD007591,USR02400,2025-12-30,Processing
ORD007592,USR00333,2025-03-23,Shipped
ORD007593,USR00339,2025-04-25,Delivered
ORD007594,USR00780,2026-01-05,Delivered
ORD007595,USR01970,2025-10-01,Cancelled
ORD007596,USR00403,2025-06-23,Delivered
ORD007597,USR01799,2025-11-30,Shipped
ORD007598,USR02208,2025-03-14,Delivered
ORD007599,USR01522,2025-01-24,Shipped
ORD007600,USR00235,2025-03-11,Processing
ORD007601,USR02478,2025-05-03,Delivered
ORD007602,USR00106,2025-12-18,Shipped
ORD007603,USR00614,2025-04-04,Cancelled
ORD007604,USR01448,2025-01-12,Shipped
ORD007605,USR01282,2025-10-22,Delivered
ORD007606,USR01553,2025-02-18,Cancelled
ORD007607,USR00472,2025-05-09,Delivered
ORD007608,USR02065,2025-12-19,Delivered
ORD007609,USR01188,2025-01-01,Cancelled
ORD007610,USR01197,2025-02-03,Delivered
ORD007611,USR01069,2025-08-05,Delivered
ORD007612,USR00653,2025-11-12,Delivered
ORD007613,USR00349,2025-04-07,Delivered
ORD007614,USR02236,2025-04-27,Delivered
ORD007615,USR00606,2026-01-25,Processing
ORD007616,USR02460,2025-03-31,Delivered
ORD007617,USR02361,2025-09-22,Delivered
ORD007618,USR02212,2025-05-23,Delivered
ORD007619,USR01953,2025-05-31,Processing
ORD007620,USR01177,2025-03-12,Delivered
ORD007621,USR02012,2025-04-19,Shipped
ORD007622,USR02140,2025-06-02,Shipped
ORD007623,USR00314,2025-09-11,Processing
ORD007624,USR00617,2025-12-04,Shipped
ORD007625,USR00720,2025-02-06,Delivered
ORD007626,USR01184,2025-11-06,Delivered
ORD007627,USR02054,2025-10-30,Shipped
ORD007628,USR00174,2025-09-26,Delivered
ORD007629,USR01287,2025-03-18,Cancelled
ORD007630,USR01555,2025-11-08,Delivered
ORD007631,USR01921,2025-01-05,Processing
ORD007632,USR00166,2025-12-11,Cancelled
ORD007633,USR02078,2025-09-05,Delivered
ORD007634,USR01781,2025-06-19,Cancelled
ORD007635,USR01915,2025-06-14,Delivered
ORD007636,USR00108,2025-02-13,Cancelled
ORD007637,USR00181,2025-06-18,Delivered
ORD007638,USR02455,2025-05-18,Processing
ORD007639,USR00201,2025-12-20,Cancelled
ORD007640,USR00012,2025-06-25,Cancelled
ORD007641,USR01071,2025-03-06,Delivered
ORD007642,USR01007,2025-07-19,Cancelled
ORD007643,USR01548,2025-01-30,Processing
ORD007644,USR01415,2025-08-15,Delivered
ORD007645,USR01399,2025-06-15,Processing
ORD007646,USR00364,2025-08-12,Shipped
ORD007647,USR01481,2025-10-19,Cancelled
ORD007648,USR02114,2025-12-20,Processing
ORD007649,USR01127,2025-11-08,Delivered
ORD007650,USR02172,2025-11-15,Delivered
ORD007651,USR00615,2025-02-05,Delivered
ORD007652,USR01660,2025-04-14,Delivered
ORD007653,USR01548,2025-10-10,Delivered
ORD007654,USR02307,2025-04-24,Delivered
ORD007655,USR00504,2025-03-05,Shipped
ORD007656,USR00966,2025-01-16,Delivered
ORD007657,USR01692,2025-01-02,Delivered
ORD007658,USR00612,2026-01-02,Delivered
ORD007659,USR01104,2025-07-21,Shipped
ORD007660,USR02096,2025-05-26,Delivered
ORD007661,USR00934,2025-05-06,Delivered
ORD007662,USR01318,2025-04-20,Processing
ORD007663,USR01514,2025-12-11,Delivered
ORD007664,USR00201,2025-03-21,Delivered
ORD007665,USR01500,2025-04-05,Processing
ORD007666,USR01271,2026-02-01,Delivered
ORD007667,USR00698,2026-01-24,Cancelled
ORD007668,USR02363,2025-08-10,Shipped
ORD007669,USR01538,2025-11-17,Shipped
ORD007670,USR00172,2026-01-07,Cancelled
ORD007671,USR02264,2026-02-03,Delivered
ORD007672,USR00162,2025-03-19,Delivered
ORD007673,USR01925,2025-03-07,Shipped
ORD007674,USR00218,2025-09-10,Delivered
ORD007675,USR01666,2025-08-19,Delivered
ORD007676,USR00852,2025-08-28,Delivered
ORD007677,USR00985,2025-08-28,Processing
ORD007678,USR01681,2025-04-22,Processing
ORD007679,USR02467,2025-04-15,Delivered
ORD007680,USR02287,2025-02-08,Shipped
ORD007681,USR01885,2025-08-01,Cancelled
ORD007682,USR01455,2026-01-07,Processing
ORD007683,USR00070,2025-09-17,Processing
ORD007684,USR02154,2025-12-25,Shipped
ORD007685,USR00757,2025-01-18,Delivered
ORD007686,USR00516,2025-07-23,Processing
ORD007687,USR00265,2025-07-25,Delivered
ORD007688,USR00249,2025-06-02,Delivered
ORD007689,USR01097,2026-01-09,Shipped
ORD007690,USR00193,2025-09-02,Delivered
ORD007691,USR00502,2025-01-15,Delivered
ORD007692,USR01605,2025-08-15,Delivered
ORD007693,USR01036,2025-01-02,Cancelled
ORD007694,USR02166,2025-04-17,Cancelled
ORD007695,USR00509,2025-10-13,Processing
ORD007696,USR02277,2025-07-05,Cancelled
ORD007697,USR02168,2025-01-27,Cancelled
ORD007698,USR00021,2025-05-02,Cancelled
ORD007699,USR01072,2025-07-13,Delivered
ORD007700,USR01060,2025-01-18,Delivered
ORD007701,USR00727,2025-06-21,Delivered
ORD007702,USR02243,2025-11-11,Shipped
ORD007703,USR01941,2025-06-10,Processing
ORD007704,USR02042,2025-03-28,Processing
ORD007705,USR01020,2025-11-16,Delivered
ORD007706,USR02113,2025-09-15,Delivered
ORD007707,USR00795,2025-06-05,Delivered
ORD007708,USR01549,2025-03-11,Shipped
ORD007709,USR00769,2025-11-19,Cancelled
ORD007710,USR02165,2025-05-28,Shipped
ORD007711,USR00263,2025-02-13,Delivered
ORD007712,USR01638,2026-01-08,Processing
ORD007713,USR01097,2025-01-20,Processing
ORD007714,USR00993,2025-11-24,Delivered
ORD007715,USR00635,2025-08-31,Delivered
ORD007716,USR00269,2025-12-29,Cancelled
ORD007717,USR00580,2025-06-02,Delivered
ORD007718,USR01639,2026-01-08,Shipped
ORD007719,USR01209,2025-01-28,Shipped
ORD007720,USR00700,2025-03-09,Delivered
ORD007721,USR02137,2025-09-11,Processing
ORD007722,USR02341,2025-05-19,Shipped
ORD007723,USR01260,2025-01-10,Cancelled
ORD007724,USR01670,2025-12-12,Delivered
ORD007725,USR01219,2025-11-28,Cancelled
ORD007726,USR00650,2025-08-11,Shipped
ORD007727,USR00085,2025-08-31,Delivered
ORD007728,USR00995,2026-02-05,Shipped
ORD007729,USR01720,2026-01-24,Delivered
ORD007730,USR00535,2025-07-07,Cancelled
ORD007731,USR01509,2025-09-17,Cancelled
ORD007732,USR02165,2025-03-27,Delivered
ORD007733,USR01765,2025-08-08,Delivered
ORD007734,USR00877,2025-08-21,Delivered
ORD007735,USR00427,2025-08-04,Delivered
ORD007736,USR01269,2025-03-12,Shipped
ORD007737,USR01032,2025-07-10,Delivered
ORD007738,USR00337,2025-10-19,Shipped
ORD007739,USR01893,2025-01-02,Processing
ORD007740,USR00168,2025-08-09,Shipped
ORD007741,USR01599,2025-03-23,Cancelled
ORD007742,USR01195,2025-01-08,Delivered
ORD007743,USR01597,2025-01-21,Shipped
ORD007744,USR00642,2025-05-06,Shipped
ORD007745,USR01453,2025-12-28,Processing
ORD007746,USR01531,2025-07-27,Processing
ORD007747,USR01191,2025-04-08,Delivered
ORD007748,USR00174,2025-09-18,Delivered
ORD007749,USR00765,2025-12-06,Shipped
ORD007750,USR01652,2025-07-02,Delivered
ORD007751,USR00939,2025-11-21,Cancelled
ORD007752,USR01512,2025-07-26,Cancelled
ORD007753,USR01393,2025-05-15,Processing
ORD007754,USR02227,2025-07-30,Delivered
ORD007755,USR00766,2026-01-09,Shipped
ORD007756,USR01204,2025-02-06,Delivered
ORD007757,USR00786,2025-05-25,Shipped
ORD007758,USR00096,2025-10-21,Shipped
ORD007759,USR00347,2025-08-18,Shipped
ORD007760,USR01925,2025-05-17,Delivered
ORD007761,USR01546,2025-06-11,Shipped
ORD007762,USR01261,2025-11-01,Delivered
ORD007763,USR01685,2025-09-06,Delivered
ORD007764,USR01147,2025-11-27,Processing
ORD007765,USR01191,2025-10-28,Processing
ORD007766,USR02102,2025-04-17,Processing
ORD007767,USR02359,2025-02-23,Processing
ORD007768,USR02173,2025-09-25,Shipped
ORD007769,USR02070,2025-04-22,Delivered
ORD007770,USR00093,2025-10-28,Processing
ORD007771,USR00926,2025-12-24,Delivered
ORD007772,USR00447,2026-01-30,Delivered
ORD007773,USR01509,2025-10-20,Shipped
ORD007774,USR00989,2025-12-14,Processing
ORD007775,USR02278,2025-09-06,Delivered
ORD007776,USR02052,2026-01-19,Processing
ORD007777,USR02125,2025-10-22,Delivered
ORD007778,USR00731,2025-10-05,Processing
ORD007779,USR01129,2025-12-29,Delivered
ORD007780,USR01359,2025-05-23,Shipped
ORD007781,USR00550,2025-11-03,Cancelled
ORD007782,USR01908,2025-02-09,Cancelled
ORD007783,USR02499,2025-05-12,Delivered
ORD007784,USR00253,2025-11-03,Cancelled
ORD007785,USR01393,2025-12-28,Cancelled
ORD007786,USR00154,2025-09-17,Shipped
ORD007787,USR01187,2025-08-07,Delivered
ORD007788,USR00236,2025-01-18,Delivered
ORD007789,USR01194,2025-10-29,Shipped
ORD007790,USR00979,2026-01-14,Delivered
ORD007791,USR00839,2025-11-14,Delivered
ORD007792,USR00886,2025-06-11,Delivered
ORD007793,USR00856,2025-06-10,Delivered
ORD007794,USR01455,2025-01-08,Shipped
ORD007795,USR00796,2025-05-25,Delivered
ORD007796,USR02156,2025-11-02,Cancelled
