review_id,user_id,product_id,rating,comment
REV008556,USR01986,PROD0469,5,Highly recommended.
REV008557,USR01922,PROD0440,4,Decent product for the price.
REV008558,USR00875,PROD0073,5,"Super fast delivery, love it!"
REV008559,USR00326,PROD0045,4,Nice design.
REV008560,USR01352,PROD0420,4,Nice design.
REV008561,USR00524,PROD0462,4,Decent product for the price.
REV008562,USR02195,PROD0476,5,"Super fast delivery, love it!"
REV008563,USR00354,PROD0239,2,Bad experience.
REV008564,USR01467,PROD0346,5,Perfect fit and quality.
REV008565,USR02489,PROD0374,2,Defective piece received.
REV008566,USR00004,PROD0111,2,Not worth the money.
REV008567,USR01142,PROD0285,3,"It's fine, nothing special."
REV008568,USR00785,PROD0406,4,Good product.
REV008569,USR01664,PROD0290,3,Okay okay product.
REV008570,USR00387,PROD0060,4,Good product.
REV008571,USR00575,PROD0146,4,Decent product for the price.
REV008572,USR02432,PROD0186,5,"Super fast delivery, love it!"
REV008573,USR00431,PROD0188,2,Disappointed with the product.
REV008574,USR01336,PROD0005,5,Perfect fit and quality.
REV008575,USR00483,PROD0181,2,"Not good, quality is poor."
REV008576,USR01585,PROD0211,2,Defective piece received.
REV008577,USR00868,PROD0329,5,Perfect fit and quality.
REV008578,USR02475,PROD0363,2,"Not good, quality is poor."
REV008579,USR01175,PROD0159,2,Disappointed with the product.
REV008580,USR01395,PROD0329,5,Highly recommended.
REV008581,USR00352,PROD0477,5,Highly recommended.
REV008582,USR00661,PROD0351,2,Not worth the money.
REV008583,USR02236,PROD0343,5,"Super fast delivery, love it!"
REV008584,USR01387,PROD0321,5,Excellent product!
REV008585,USR02121,PROD0082,2,Not worth the money.
REV008586,USR02309,PROD0009,4,Nice design.
REV008587,USR00305,PROD0069,4,Decent product for the price.
REV008588,USR00794,PROD0144,2,Defective piece received.
REV008589,USR00019,PROD0138,5,Value for money.
REV008590,USR02056,PROD0216,1,"Broken item received, completely waste."
REV008591,USR02453,PROD0156,4,Nice design.
REV008592,USR02117,PROD0471,5,Value for money.
REV008593,USR00340,PROD0392,3,Average experience.
REV008594,USR02038,PROD0080,4,Decent product for the price.
REV008595,USR00413,PROD0268,3,"Expected better, but fine."
REV008596,USR00489,PROD0383,5,Perfect fit and quality.
REV008597,USR01337,PROD0463,5,Value for money.
REV008598,USR02488,PROD0176,4,"Good quality, but delivery was a bit slow."
REV008599,USR02092,PROD0298,5,Value for money.
REV008600,USR01831,PROD0423,4,Good product.
REV008601,USR00588,PROD0190,5,Excellent product!
REV008602,USR01080,PROD0074,5,Value for money.
REV008603,USR02161,PROD0361,1,"Broken item received, completely waste."
REV008604,USR00863,PROD0175,5,Perfect fit and quality.
REV008605,USR01185,PROD0085,3,"Expected better, but fine."
REV008606,USR00962,PROD0480,4,"Works well, satisfied."
REV008607,USR00219,PROD0482,1,"Broken item received, completely waste."
REV008608,USR01678,PROD0348,5,Value for money.
REV008609,USR01927,PROD0296,3,Average quality.
REV008610,USR01216,PROD0096,3,Okay okay product.
REV008611,USR00268,PROD0488,4,Good product.
REV008612,USR01619,PROD0394,4,"Works well, satisfied."
REV008613,USR02003,PROD0147,4,Decent product for the price.
REV008614,USR00473,PROD0500,4,"Good quality, but delivery was a bit slow."
REV008615,USR00517,PROD0070,3,Okay okay product.
REV008616,USR00966,PROD0356,5,Perfect fit and quality.
REV008617,USR02431,PROD0027,2,Disappointed with the product.
REV008618,USR02148,PROD0403,5,Perfect fit and quality.
REV008619,USR02248,PROD0328,3,Average quality.
REV008620,USR00420,PROD0473,4,"Good quality, but delivery was a bit slow."
REV008621,USR00878,PROD0290,4,Nice design.
REV008622,USR02471,PROD0006,5,Perfect fit and quality.
REV008623,USR02424,PROD0149,5,"Super fast delivery, love it!"
REV008624,USR02044,PROD0079,5,Value for money.
REV008625,USR01600,PROD0340,4,Nice design.
REV008626,USR02176,PROD0326,4,Decent product for the price.
REV008627,USR02179,PROD0179,5,Value for money.
REV008628,USR01973,PROD0273,5,Excellent product!
REV008629,USR02097,PROD0365,4,Decent product for the price.
REV008630,USR02483,PROD0426,5,Value for money.
REV008631,USR02029,PROD0150,1,Worst product ever!
REV008632,USR00726,PROD0120,4,Decent product for the price.
REV008633,USR01125,PROD0091,5,Excellent product!
REV008634,USR00805,PROD0327,5,Perfect fit and quality.
REV008635,USR02018,PROD0308,3,Average quality.
REV008636,USR00513,PROD0293,1,Worst product ever!
REV008637,USR01269,PROD0047,3,"It's fine, nothing special."
REV008638,USR00868,PROD0097,2,Defective piece received.
REV008639,USR01779,PROD0370,5,Value for money.
REV008640,USR01912,PROD0465,1,Extremely bad.
REV008641,USR01379,PROD0500,2,Bad experience.
REV008642,USR00519,PROD0245,5,Perfect fit and quality.
REV008643,USR00831,PROD0443,4,Good product.
REV008644,USR01504,PROD0285,4,Decent product for the price.
REV008645,USR01702,PROD0020,3,Average experience.
REV008646,USR00991,PROD0246,5,Perfect fit and quality.
REV008647,USR01913,PROD0254,4,"Works well, satisfied."
REV008648,USR00412,PROD0069,4,Good product.
REV008649,USR00065,PROD0080,4,Nice design.
REV008650,USR02095,PROD0141,5,Excellent product!
REV008651,USR02310,PROD0129,1,"Broken item received, completely waste."
REV008652,USR01816,PROD0056,3,Average experience.
REV008653,USR00782,PROD0471,5,Perfect fit and quality.
REV008654,USR00832,PROD0500,1,Extremely bad.
REV008655,USR01401,PROD0144,4,Nice design.
REV008656,USR01709,PROD0390,5,"Super fast delivery, love it!"
REV008657,USR00308,PROD0205,1,Waste of money.
REV008658,USR00794,PROD0458,5,"Super fast delivery, love it!"
REV008659,USR00038,PROD0114,5,Value for money.
REV008660,USR02181,PROD0097,5,Excellent product!
REV008661,USR01368,PROD0094,4,Good product.
REV008662,USR00577,PROD0238,5,Value for money.
REV008663,USR01194,PROD0266,3,"It's fine, nothing special."
REV008664,USR02038,PROD0284,3,Average quality.
REV008665,USR00316,PROD0437,5,Perfect fit and quality.
REV008666,USR02359,PROD0361,4,Decent product for the price.
REV008667,USR01533,PROD0484,4,"Good quality, but delivery was a bit slow."
REV008668,USR00938,PROD0379,5,Value for money.
REV008669,USR01436,PROD0404,2,Defective piece received.
REV008670,USR00861,PROD0145,5,Perfect fit and quality.
REV008671,USR00184,PROD0165,5,Excellent product!
REV008672,USR01865,PROD0408,1,"Horrible quality, do not buy."
REV008673,USR01843,PROD0320,5,Perfect fit and quality.
REV008674,USR00533,PROD0113,5,Value for money.
REV008675,USR00489,PROD0013,2,Disappointed with the product.
REV008676,USR02105,PROD0168,2,"Not good, quality is poor."
REV008677,USR01912,PROD0005,1,Worst product ever!
REV008678,USR00436,PROD0224,5,Highly recommended.
REV008679,USR01548,PROD0314,1,Waste of money.
REV008680,USR00804,PROD0339,5,"Super fast delivery, love it!"
REV008681,USR01197,PROD0302,3,"It's fine, nothing special."
REV008682,USR01283,PROD0284,5,Highly recommended.
REV008683,USR01994,PROD0250,5,Perfect fit and quality.
REV008684,USR02102,PROD0192,5,"Super fast delivery, love it!"
REV008685,USR01088,PROD0272,5,Highly recommended.
REV008686,USR02103,PROD0368,5,Excellent product!
REV008687,USR00945,PROD0162,1,Extremely bad.
REV008688,USR02327,PROD0078,5,Excellent product!
REV008689,USR02324,PROD0486,3,Average experience.
REV008690,USR01932,PROD0179,1,"Horrible quality, do not buy."
REV008691,USR01188,PROD0251,4,Decent product for the price.
REV008692,USR00483,PROD0492,4,Decent product for the price.
REV008693,USR00883,PROD0086,4,Good product.
REV008694,USR01490,PROD0140,5,Value for money.
REV008695,USR00954,PROD0402,1,Waste of money.
REV008696,USR00501,PROD0305,1,Waste of money.
REV008697,USR00534,PROD0080,2,Disappointed with the product.
REV008698,USR00775,PROD0396,1,Extremely bad.
REV008699,USR01066,PROD0191,1,Waste of money.
REV008700,USR01669,PROD0290,3,"It's fine, nothing special."
REV008701,USR02453,PROD0486,4,"Works well, satisfied."
REV008702,USR00688,PROD0259,4,"Good quality, but delivery was a bit slow."
REV008703,USR02311,PROD0241,2,Disappointed with the product.
REV008704,USR02009,PROD0214,1,Waste of money.
REV008705,USR02097,PROD0136,4,Good product.
REV008706,USR00926,PROD0011,4,Decent product for the price.
REV008707,USR01814,PROD0390,2,"Not good, quality is poor."
REV008708,USR00204,PROD0428,3,"It's fine, nothing special."
REV008709,USR00293,PROD0023,2,Not worth the money.
REV008710,USR00540,PROD0387,4,"Good quality, but delivery was a bit slow."
REV008711,USR01148,PROD0360,4,Good product.
REV008712,USR02008,PROD0203,2,Not worth the money.
REV008713,USR00490,PROD0294,5,"Super fast delivery, love it!"
REV008714,USR00245,PROD0218,5,Highly recommended.
REV008715,USR00378,PROD0132,2,"Not good, quality is poor."
REV008716,USR00195,PROD0224,5,"Super fast delivery, love it!"
REV008717,USR00920,PROD0315,1,Waste of money.
REV008718,USR02088,PROD0013,4,"Good quality, but delivery was a bit slow."
REV008719,USR00991,PROD0059,1,"Broken item received, completely waste."
REV008720,USR00882,PROD0424,1,Waste of money.
REV008721,USR00904,PROD0405,5,"Super fast delivery, love it!"
REV008722,USR00343,PROD0210,5,Perfect fit and quality.
REV008723,USR00332,PROD0151,4,"Works well, satisfied."
REV008724,USR00643,PROD0142,5,"Super fast delivery, love it!"
REV008725,USR02414,PROD0341,5,Value for money.
REV008726,USR01840,PROD0071,5,Excellent product!
REV008727,USR02486,PROD0369,3,Average quality.
REV008728,USR01917,PROD0121,1,"Horrible quality, do not buy."
REV008729,USR01040,PROD0435,5,Perfect fit and quality.
REV008730,USR01045,PROD0370,4,"Works well, satisfied."
REV008731,USR01391,PROD0232,3,"Expected better, but fine."
REV008732,USR00709,PROD0005,4,Decent product for the price.
REV008733,USR01989,PROD0041,2,Defective piece received.
REV008734,USR01754,PROD0395,5,"Super fast delivery, love it!"
REV008735,USR02472,PROD0462,1,Worst product ever!
REV008736,USR01691,PROD0332,4,"Good quality, but delivery was a bit slow."
REV008737,USR01566,PROD0149,2,Not worth the money.
REV008738,USR00752,PROD0036,2,Disappointed with the product.
REV008739,USR01245,PROD0173,5,Excellent product!
REV008740,USR00615,PROD0445,4,Good product.
REV008741,USR02083,PROD0463,2,Defective piece received.
REV008742,USR00722,PROD0188,4,Nice design.
REV008743,USR00829,PROD0034,2,Bad experience.
REV008744,USR02001,PROD0377,3,Average quality.
REV008745,USR01785,PROD0023,5,Perfect fit and quality.
REV008746,USR01648,PROD0390,5,Excellent product!
REV008747,USR00897,PROD0179,5,Perfect fit and quality.
REV008748,USR01839,PROD0400,5,Highly recommended.
REV008749,USR02095,PROD0487,5,Excellent product!
REV008750,USR02222,PROD0057,4,Good product.
REV008751,USR01021,PROD0226,3,"It's fine, nothing special."
REV008752,USR00364,PROD0250,5,Excellent product!
REV008753,USR00913,PROD0484,5,"Super fast delivery, love it!"
REV008754,USR00152,PROD0169,4,"Works well, satisfied."
REV008755,USR01757,PROD0241,2,Not worth the money.
REV008756,USR01725,PROD0481,3,"Expected better, but fine."
REV008757,USR01983,PROD0439,4,"Good quality, but delivery was a bit slow."
REV008758,USR00421,PROD0264,3,Average quality.
REV008759,USR00582,PROD0429,1,Extremely bad.
REV008760,USR00835,PROD0194,5,Value for money.
REV008761,USR02000,PROD0043,2,Bad experience.
REV008762,USR02179,PROD0333,2,Defective piece received.
REV008763,USR01680,PROD0079,5,Highly recommended.
REV008764,USR02271,PROD0122,2,Disappointed with the product.
REV008765,USR02312,PROD0421,5,Excellent product!
REV008766,USR01027,PROD0191,1,Waste of money.
REV008767,USR00919,PROD0426,5,Highly recommended.
REV008768,USR00823,PROD0459,4,Nice design.
REV008769,USR02302,PROD0330,5,"Super fast delivery, love it!"
REV008770,USR00785,PROD0351,4,Good product.
REV008771,USR01755,PROD0257,5,Excellent product!
REV008772,USR01074,PROD0489,4,Nice design.
REV008773,USR01459,PROD0432,1,Worst product ever!
REV008774,USR01276,PROD0232,2,Defective piece received.
REV008775,USR02227,PROD0194,5,"Super fast delivery, love it!"
REV008776,USR00620,PROD0196,5,Excellent product!
REV008777,USR01818,PROD0082,5,Perfect fit and quality.
REV008778,USR01003,PROD0202,4,Decent product for the price.
REV008779,USR02445,PROD0314,1,"Horrible quality, do not buy."
REV008780,USR01482,PROD0026,5,Highly recommended.
REV008781,USR01059,PROD0456,2,Bad experience.
REV008782,USR02251,PROD0300,4,Decent product for the price.
REV008783,USR00405,PROD0044,2,Bad experience.
REV008784,USR01699,PROD0043,5,"Super fast delivery, love it!"
REV008785,USR01629,PROD0449,4,Decent product for the price.
REV008786,USR00386,PROD0315,2,Not worth the money.
REV008787,USR01138,PROD0461,5,Value for money.
REV008788,USR02308,PROD0221,4,"Works well, satisfied."
REV008789,USR02125,PROD0124,4,Decent product for the price.
REV008790,USR01950,PROD0393,3,Okay okay product.
REV008791,USR00397,PROD0085,4,"Works well, satisfied."
REV008792,USR00112,PROD0120,4,Good product.
REV008793,USR02110,PROD0199,5,"Super fast delivery, love it!"
REV008794,USR00667,PROD0396,4,Nice design.
REV008795,USR01775,PROD0395,4,Nice design.
REV008796,USR02069,PROD0082,2,Bad experience.
REV008797,USR00608,PROD0192,1,"Horrible quality, do not buy."
REV008798,USR00522,PROD0097,3,Average quality.
REV008799,USR01276,PROD0225,5,Highly recommended.
REV008800,USR01426,PROD0269,5,Value for money.
REV008801,USR02447,PROD0223,5,Excellent product!
REV008802,USR00247,PROD0109,5,Perfect fit and quality.
REV008803,USR02406,PROD0019,2,"Not good, quality is poor."
REV008804,USR01098,PROD0449,3,Average quality.
REV008805,USR01924,PROD0232,1,Waste of money.
REV008806,USR00609,PROD0032,4,"Good quality, but delivery was a bit slow."
REV008807,USR00442,PROD0062,5,Value for money.
REV008808,USR01404,PROD0323,3,"Expected better, but fine."
REV008809,USR01409,PROD0321,4,Good product.
REV008810,USR01541,PROD0108,1,Waste of money.
REV008811,USR00971,PROD0400,5,Excellent product!
REV008812,USR00577,PROD0343,5,Excellent product!
REV008813,USR01383,PROD0450,5,Value for money.
REV008814,USR00606,PROD0370,5,Highly recommended.
REV008815,USR01532,PROD0064,4,Nice design.
REV008816,USR02088,PROD0346,4,"Good quality, but delivery was a bit slow."
REV008817,USR02052,PROD0387,5,"Super fast delivery, love it!"
REV008818,USR02106,PROD0398,4,"Works well, satisfied."
REV008819,USR01498,PROD0393,1,"Broken item received, completely waste."
REV008820,USR02091,PROD0201,4,Decent product for the price.
REV008821,USR00533,PROD0384,5,Highly recommended.
REV008822,USR00263,PROD0286,4,"Good quality, but delivery was a bit slow."
REV008823,USR00583,PROD0284,4,Decent product for the price.
REV008824,USR01183,PROD0490,4,Good product.
REV008825,USR00244,PROD0311,4,Good product.
REV008826,USR00587,PROD0229,4,Good product.
REV008827,USR00872,PROD0270,1,Worst product ever!
REV008828,USR02053,PROD0026,4,"Works well, satisfied."
REV008829,USR00470,PROD0455,4,"Good quality, but delivery was a bit slow."
REV008830,USR01025,PROD0126,5,Perfect fit and quality.
REV008831,USR00091,PROD0128,5,Excellent product!
REV008832,USR01025,PROD0340,5,Perfect fit and quality.
REV008833,USR00194,PROD0368,5,Value for money.
REV008834,USR02444,PROD0388,4,Decent product for the price.
REV008835,USR02193,PROD0069,1,Worst product ever!
REV008836,USR01907,PROD0119,4,"Good quality, but delivery was a bit slow."
REV008837,USR00962,PROD0051,2,Defective piece received.
REV008838,USR00354,PROD0218,4,Decent product for the price.
REV008839,USR00932,PROD0157,2,Defective piece received.
REV008840,USR00828,PROD0293,5,Highly recommended.
REV008841,USR00442,PROD0477,5,"Super fast delivery, love it!"
REV008842,USR00632,PROD0173,5,Highly recommended.
REV008843,USR01374,PROD0274,5,"Super fast delivery, love it!"
REV008844,USR01697,PROD0206,4,Nice design.
REV008845,USR02265,PROD0131,5,Excellent product!
REV008846,USR00015,PROD0461,3,Okay okay product.
REV008847,USR02407,PROD0400,5,Excellent product!
REV008848,USR01576,PROD0294,4,Good product.
REV008849,USR00985,PROD0040,1,"Horrible quality, do not buy."
REV008850,USR01042,PROD0420,2,Bad experience.
REV008851,USR02058,PROD0488,3,Average quality.
REV008852,USR02478,PROD0430,2,Disappointed with the product.
REV008853,USR00970,PROD0253,4,Nice design.
REV008854,USR01703,PROD0019,4,Nice design.
REV008855,USR01395,PROD0165,5,Highly recommended.
REV008856,USR02360,PROD0282,5,Excellent product!
REV008857,USR01198,PROD0405,2,Defective piece received.
REV008858,USR01528,PROD0008,4,Nice design.
REV008859,USR01430,PROD0111,5,Perfect fit and quality.
REV008860,USR01927,PROD0452,1,Worst product ever!
REV008861,USR00009,PROD0475,2,Bad experience.
REV008862,USR00329,PROD0029,5,Value for money.
REV008863,USR01891,PROD0248,4,"Works well, satisfied."
REV008864,USR00680,PROD0406,5,Perfect fit and quality.
REV008865,USR01933,PROD0049,5,Perfect fit and quality.
REV008866,USR02088,PROD0371,5,Perfect fit and quality.
REV008867,USR01447,PROD0149,4,"Works well, satisfied."
REV008868,USR00868,PROD0449,4,"Works well, satisfied."
REV008869,USR02352,PROD0447,4,"Works well, satisfied."
REV008870,USR02167,PROD0215,3,"It's fine, nothing special."
REV008871,USR01907,PROD0021,2,Defective piece received.
REV008872,USR01073,PROD0058,5,Perfect fit and quality.
REV008873,USR01384,PROD0019,5,Perfect fit and quality.
REV008874,USR02039,PROD0318,5,Perfect fit and quality.
REV008875,USR00870,PROD0315,4,Nice design.
REV008876,USR01766,PROD0178,2,Defective piece received.
REV008877,USR01093,PROD0264,1,Extremely bad.
REV008878,USR00495,PROD0243,4,Decent product for the price.
REV008879,USR01029,PROD0086,3,Average experience.
REV008880,USR02462,PROD0137,5,Perfect fit and quality.
REV008881,USR00569,PROD0152,1,Worst product ever!
REV008882,USR02189,PROD0033,5,Value for money.
REV008883,USR01653,PROD0394,5,"Super fast delivery, love it!"
REV008884,USR01154,PROD0045,2,Defective piece received.
REV008885,USR00019,PROD0322,5,"Super fast delivery, love it!"
REV008886,USR00474,PROD0041,5,"Super fast delivery, love it!"
REV008887,USR02290,PROD0391,5,Excellent product!
REV008888,USR00331,PROD0125,4,Nice design.
REV008889,USR00069,PROD0485,4,Good product.
REV008890,USR00333,PROD0294,2,Bad experience.
REV008891,USR00677,PROD0248,1,Waste of money.
REV008892,USR02390,PROD0369,4,"Good quality, but delivery was a bit slow."
REV008893,USR00112,PROD0119,2,Bad experience.
REV008894,USR00198,PROD0006,1,Extremely bad.
REV008895,USR00758,PROD0468,2,Not worth the money.
REV008896,USR00340,PROD0452,3,"Expected better, but fine."
REV008897,USR00114,PROD0455,5,"Super fast delivery, love it!"
REV008898,USR01823,PROD0405,4,"Works well, satisfied."
REV008899,USR02327,PROD0109,5,Highly recommended.
REV008900,USR01708,PROD0418,5,Highly recommended.
REV008901,USR00999,PROD0462,4,Good product.
REV008902,USR01543,PROD0040,5,Perfect fit and quality.
REV008903,USR01608,PROD0414,3,"Expected better, but fine."
REV008904,USR02488,PROD0032,2,Disappointed with the product.
REV008905,USR00005,PROD0190,3,Average quality.
REV008906,USR00548,PROD0438,4,"Works well, satisfied."
REV008907,USR00017,PROD0050,4,Nice design.
REV008908,USR01371,PROD0403,1,Worst product ever!
REV008909,USR00390,PROD0296,2,Bad experience.
REV008910,USR00056,PROD0198,3,Average quality.
REV008911,USR02464,PROD0389,4,Nice design.
REV008912,USR00803,PROD0274,5,"Super fast delivery, love it!"
REV008913,USR00757,PROD0043,4,Nice design.
REV008914,USR02165,PROD0400,5,"Super fast delivery, love it!"
REV008915,USR00669,PROD0160,2,Defective piece received.
REV008916,USR00427,PROD0377,5,"Super fast delivery, love it!"
REV008917,USR00725,PROD0447,4,"Works well, satisfied."
REV008918,USR01455,PROD0220,4,"Good quality, but delivery was a bit slow."
REV008919,USR00547,PROD0388,2,Defective piece received.
REV008920,USR02296,PROD0299,3,"It's fine, nothing special."
REV008921,USR01425,PROD0498,4,"Works well, satisfied."
REV008922,USR01469,PROD0355,4,"Works well, satisfied."
REV008923,USR00741,PROD0444,2,Defective piece received.
REV008924,USR00108,PROD0059,1,Worst product ever!
REV008925,USR00531,PROD0005,1,Waste of money.
REV008926,USR02404,PROD0228,1,Extremely bad.
REV008927,USR02049,PROD0471,1,Worst product ever!
REV008928,USR00303,PROD0366,4,Good product.
REV008929,USR00887,PROD0463,1,Worst product ever!
REV008930,USR01374,PROD0197,2,Bad experience.
REV008931,USR00545,PROD0135,4,Decent product for the price.
REV008932,USR02265,PROD0122,4,Decent product for the price.
REV008933,USR01022,PROD0415,4,"Good quality, but delivery was a bit slow."
REV008934,USR01008,PROD0486,1,"Horrible quality, do not buy."
REV008935,USR02126,PROD0456,4,"Good quality, but delivery was a bit slow."
REV008936,USR02175,PROD0376,3,Average quality.
REV008937,USR00559,PROD0076,5,Highly recommended.
REV008938,USR02222,PROD0206,2,Bad experience.
REV008939,USR01381,PROD0431,2,"Not good, quality is poor."
REV008940,USR01306,PROD0106,4,"Works well, satisfied."
REV008941,USR01989,PROD0054,5,Value for money.
REV008942,USR02301,PROD0146,2,Not worth the money.
REV008943,USR01722,PROD0096,4,Good product.
REV008944,USR01957,PROD0134,5,Perfect fit and quality.
REV008945,USR01587,PROD0113,4,Good product.
REV008946,USR00822,PROD0460,5,Excellent product!
REV008947,USR00223,PROD0276,2,Disappointed with the product.
REV008948,USR00654,PROD0074,5,Value for money.
REV008949,USR00944,PROD0325,4,Good product.
REV008950,USR01451,PROD0077,4,Nice design.
REV008951,USR02365,PROD0132,4,"Works well, satisfied."
REV008952,USR02128,PROD0368,5,"Super fast delivery, love it!"
REV008953,USR02143,PROD0142,3,Average quality.
REV008954,USR01628,PROD0443,4,Decent product for the price.
REV008955,USR00007,PROD0096,5,Highly recommended.
REV008956,USR00234,PROD0294,4,Good product.
REV008957,USR00225,PROD0477,3,Okay okay product.
REV008958,USR00022,PROD0172,4,Decent product for the price.
REV008959,USR00079,PROD0054,4,"Works well, satisfied."
REV008960,USR01148,PROD0497,2,Bad experience.
REV008961,USR01613,PROD0498,3,Average experience.
REV008962,USR02114,PROD0192,5,Excellent product!
REV008963,USR00830,PROD0124,5,Value for money.
REV008964,USR01472,PROD0280,4,Good product.
REV008965,USR00590,PROD0153,5,Value for money.
REV008966,USR01245,PROD0049,2,"Not good, quality is poor."
REV008967,USR00389,PROD0022,4,Nice design.
REV008968,USR01390,PROD0400,2,"Not good, quality is poor."
REV008969,USR00225,PROD0423,1,Waste of money.
REV008970,USR01872,PROD0091,4,Nice design.
REV008971,USR01717,PROD0160,3,Average experience.
REV008972,USR01471,PROD0016,1,"Horrible quality, do not buy."
REV008973,USR00651,PROD0308,4,"Works well, satisfied."
REV008974,USR00871,PROD0247,5,Excellent product!
REV008975,USR00826,PROD0161,5,Highly recommended.
REV008976,USR01297,PROD0095,5,Highly recommended.
REV008977,USR01979,PROD0370,4,Nice design.
REV008978,USR00190,PROD0203,2,Not worth the money.
REV008979,USR00459,PROD0014,5,"Super fast delivery, love it!"
REV008980,USR02376,PROD0354,4,Decent product for the price.
REV008981,USR00419,PROD0204,3,Average experience.
REV008982,USR01717,PROD0211,5,Highly recommended.
REV008983,USR01311,PROD0497,2,Disappointed with the product.
REV008984,USR00193,PROD0189,2,Not worth the money.
REV008985,USR02308,PROD0354,3,"Expected better, but fine."
REV008986,USR00562,PROD0138,4,"Works well, satisfied."
REV008987,USR02453,PROD0379,1,Waste of money.
REV008988,USR02133,PROD0464,1,Waste of money.
REV008989,USR00222,PROD0111,2,Defective piece received.
REV008990,USR01655,PROD0064,4,"Works well, satisfied."
REV008991,USR01426,PROD0451,5,Perfect fit and quality.
REV008992,USR00403,PROD0051,5,Highly recommended.
REV008993,USR01436,PROD0115,4,Good product.
REV008994,USR00547,PROD0328,4,"Good quality, but delivery was a bit slow."
REV008995,USR01836,PROD0362,2,Not worth the money.
REV008996,USR00133,PROD0395,4,"Good quality, but delivery was a bit slow."
REV008997,USR00386,PROD0002,4,Nice design.
REV008998,USR00624,PROD0319,3,Average experience.
REV008999,USR01982,PROD0210,4,"Good quality, but delivery was a bit slow."
REV009000,USR01131,PROD0473,5,Highly recommended.
REV009001,USR00005,PROD0123,5,"Super fast delivery, love it!"
REV009002,USR00469,PROD0226,1,Extremely bad.
REV009003,USR00594,PROD0246,5,Value for money.
REV009004,USR02436,PROD0151,4,"Works well, satisfied."
REV009005,USR01740,PROD0032,5,Value for money.
REV009006,USR01915,PROD0394,4,Decent product for the price.
REV009007,USR01711,PROD0342,1,Worst product ever!
REV009008,USR01090,PROD0321,5,Value for money.
REV009009,USR00551,PROD0439,4,"Good quality, but delivery was a bit slow."
REV009010,USR01090,PROD0468,4,"Works well, satisfied."
REV009011,USR02452,PROD0482,3,"Expected better, but fine."
REV009012,USR01298,PROD0495,3,Average quality.
REV009013,USR01231,PROD0043,5,Perfect fit and quality.
REV009014,USR02015,PROD0312,5,Excellent product!
REV009015,USR01692,PROD0390,1,"Horrible quality, do not buy."
REV009016,USR02020,PROD0136,5,Value for money.
REV009017,USR00348,PROD0089,1,Worst product ever!
REV009018,USR02395,PROD0488,5,Highly recommended.
REV009019,USR00619,PROD0083,2,Defective piece received.
REV009020,USR00563,PROD0261,2,"Not good, quality is poor."
REV009021,USR01227,PROD0184,5,"Super fast delivery, love it!"
REV009022,USR01860,PROD0067,5,Perfect fit and quality.
REV009023,USR02215,PROD0090,1,Worst product ever!
REV009024,USR00619,PROD0019,5,Highly recommended.
REV009025,USR00679,PROD0160,2,Bad experience.
REV009026,USR00486,PROD0403,1,"Broken item received, completely waste."
REV009027,USR00964,PROD0103,3,Okay okay product.
REV009028,USR00572,PROD0120,5,Highly recommended.
REV009029,USR01419,PROD0363,2,"Not good, quality is poor."
REV009030,USR02233,PROD0005,4,"Works well, satisfied."
REV009031,USR02139,PROD0327,5,Excellent product!
REV009032,USR00103,PROD0003,5,Perfect fit and quality.
REV009033,USR02046,PROD0199,4,Nice design.
REV009034,USR01658,PROD0455,2,Bad experience.
REV009035,USR00394,PROD0089,4,Good product.
REV009036,USR00523,PROD0119,5,"Super fast delivery, love it!"
REV009037,USR02403,PROD0031,5,Value for money.
REV009038,USR00532,PROD0483,5,Value for money.
REV009039,USR01958,PROD0163,2,Not worth the money.
REV009040,USR00004,PROD0016,3,"Expected better, but fine."
REV009041,USR01760,PROD0468,1,Waste of money.
REV009042,USR01535,PROD0138,5,Perfect fit and quality.
REV009043,USR00922,PROD0464,1,Waste of money.
REV009044,USR01575,PROD0226,4,Good product.
REV009045,USR01623,PROD0278,4,"Works well, satisfied."
REV009046,USR00432,PROD0072,5,Value for money.
REV009047,USR00602,PROD0483,2,Disappointed with the product.
REV009048,USR00344,PROD0241,5,Value for money.
REV009049,USR00472,PROD0251,4,"Works well, satisfied."
REV009050,USR00561,PROD0101,5,Perfect fit and quality.
REV009051,USR00886,PROD0158,2,"Not good, quality is poor."
REV009052,USR01893,PROD0380,3,Average quality.
REV009053,USR02453,PROD0177,3,"It's fine, nothing special."
REV009054,USR00626,PROD0238,2,Bad experience.
REV009055,USR02060,PROD0360,4,Decent product for the price.
REV009056,USR00369,PROD0489,5,Highly recommended.
REV009057,USR01087,PROD0438,5,Value for money.
REV009058,USR02141,PROD0103,4,"Works well, satisfied."
REV009059,USR00195,PROD0376,4,"Works well, satisfied."
REV009060,USR00636,PROD0325,5,Highly recommended.
REV009061,USR00673,PROD0146,5,Excellent product!
REV009062,USR02101,PROD0218,5,"Super fast delivery, love it!"
REV009063,USR00807,PROD0345,4,"Good quality, but delivery was a bit slow."
REV009064,USR01377,PROD0162,4,Nice design.
REV009065,USR02101,PROD0075,3,Average quality.
REV009066,USR01903,PROD0372,2,Not worth the money.
REV009067,USR01081,PROD0222,4,Decent product for the price.
REV009068,USR01863,PROD0247,1,Waste of money.
REV009069,USR01218,PROD0380,5,Value for money.
REV009070,USR01098,PROD0335,5,Perfect fit and quality.
